personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626224,Cedi,Osman,1610612739,29,3,1,8,0,0,1,3,1,5,6,3,6,1,1,0,-8,0021800063
101112,Channing,Frye,1610612739,21,5,2,4,0,0,1,2,0,4,4,1,4,0,0,0,-10,0021800063
202684,Tristan,Thompson,1610612739,20,6,3,8,0,0,0,0,1,2,3,1,1,0,1,1,-16,0021800063
203918,Rodney,Hood,1610612739,29,10,4,12,2,2,0,2,1,2,3,1,1,1,0,0,-9,0021800063
201588,George,Hill,1610612739,22,15,6,11,3,3,0,1,0,3,3,0,1,1,2,0,-10,0021800063
1626204,Larry,Nance Jr.,1610612739,27,11,5,8,1,2,0,0,4,2,6,5,4,3,0,0,5,0021800063
2594,Kyle,Korver,1610612739,22,21,7,10,3,3,4,7,0,2,2,2,6,0,2,0,9,0021800063
1629012,Collin,Sexton,1610612739,25,14,5,9,4,5,0,1,0,0,0,5,1,2,1,0,3,0021800063
2747,JR,Smith,1610612739,20,0,0,7,0,0,0,4,0,2,2,0,0,2,2,0,3,0021800063
203903,Jordan,Clarkson,1610612739,20,18,8,12,0,0,2,4,0,1,1,0,1,1,0,0,-2,0021800063
1626155,Sam,Dekker,1610612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800063
1628021,David,Nwaba,1610612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800063
1627790,Ante,Zizic,1610612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800063
1626169,Stanley,Johnson,1610612765,24,7,3,5,0,0,1,3,1,1,2,0,1,2,1,0,12,0021800063
201933,Blake,Griffin,1610612765,36,26,9,13,4,5,4,5,3,7,10,3,3,1,6,1,6,0021800063
203083,Andre,Drummond,1610612765,36,26,11,17,4,6,0,0,6,16,22,0,4,0,5,1,10,0021800063
203493,Reggie,Bullock,1610612765,32,5,2,10,1,2,0,4,1,2,3,6,1,0,3,1,0,0021800063
202704,Reggie,Jackson,1610612765,22,16,4,12,5,10,3,8,1,2,3,4,4,0,1,0,-8,0021800063
202397,Ish,Smith,1610612765,26,10,4,7,0,0,2,4,0,2,2,4,2,0,3,1,11,0021800063
204038,Langston,Galloway,1610612765,26,8,3,6,1,2,1,3,0,3,3,0,3,0,1,0,-2,0021800063
1628379,Luke,Kennard,1610612765,12,8,4,4,0,0,0,0,0,0,0,1,0,1,0,0,5,0021800063
2585,Zaza,Pachulia,1610612765,10,2,0,2,2,2,0,0,1,1,2,3,1,0,0,1,-2,0021800063
1628971,Bruce,Brown,1610612765,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0021800063
203922,Glenn,Robinson III,1610612765,9,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,-1,0021800063
101181,Jose,Calderon,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800063
202720,Jon,Leuer,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800063
