personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
2772,Trevor,Ariza,1610612756,28,5,1,4,3,3,0,0,0,5,5,3,2,2,3,0,-22,0021800085
201583,Ryan,Anderson,1610612756,30,15,4,10,6,6,1,4,2,3,5,0,1,1,2,0,-3,0021800085
1629028,Deandre,Ayton,1610612756,32,16,8,17,0,0,0,0,2,9,11,3,4,1,3,0,-1,0021800085
1628367,Josh,Jackson,1610612756,20,8,4,10,0,0,0,3,0,1,1,0,6,1,4,1,-13,0021800085
203477,Isaiah,Canaan,1610612756,5,0,0,2,0,0,0,0,0,1,1,2,1,1,0,0,2,0021800085
1629059,Elie,Okobo,1610612756,30,18,5,9,5,6,3,6,2,3,5,7,5,0,3,0,2,0021800085
2199,Tyson,Chandler,1610612756,11,4,1,1,2,2,0,0,0,2,2,2,1,0,0,1,-17,0021800085
2037,Jamal,Crawford,1610612756,15,7,1,4,5,5,0,2,0,2,2,1,2,0,2,0,-15,0021800085
203933,T.J.,Warren,1610612756,21,18,8,17,0,0,2,5,3,5,8,0,2,0,0,1,-2,0021800085
1628969,Mikal,Bridges,1610612756,21,9,3,7,2,2,1,4,0,1,1,0,5,2,4,0,16,0021800085
203584,Troy,Daniels,1610612756,16,8,3,5,1,1,1,3,0,1,1,1,1,2,0,0,7,0021800085
1626158,Richaun,Holmes,1610612756,3,2,0,0,2,2,0,0,1,1,2,2,2,0,1,0,11,0021800085
1627733,Dragan,Bender,1610612756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800085
202331,Paul,George,1610612760,30,23,9,15,1,2,4,8,0,4,4,5,3,3,2,2,17,0021800085
203924,Jerami,Grant,1610612760,37,14,4,9,5,8,1,4,1,3,4,1,3,1,1,0,14,0021800085
203457,Nerlens,Noel,1610612760,25,20,9,14,2,3,0,0,6,9,15,2,3,4,1,1,19,0021800085
1628390,Terrance,Ferguson,1610612760,27,6,3,6,0,0,0,2,0,2,2,0,1,2,3,0,-8,0021800085
201566,Russell,Westbrook,1610612760,30,23,8,13,7,10,0,0,1,8,9,7,3,4,6,0,8,0021800085
202335,Patrick,Patterson,1610612760,29,17,6,10,3,4,2,5,1,3,4,0,3,0,0,0,-8,0021800085
203471,Dennis,Schroder,1610612760,26,12,4,10,4,6,0,1,0,4,4,7,4,0,2,0,15,0021800085
203518,Alex,Abrines,1610612760,24,2,0,5,2,2,0,3,0,1,1,0,2,2,0,0,-1,0021800085
1629126,Deonte,Burton,1610612760,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,-7,0021800085
1627846,Abdel,Nader,1610612760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9,0021800085
1627789,Timothe,Luwawu-Cabarrot,1610612760,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-5,0021800085
203500,Steven,Adams,1610612760,,,,,,,,,,,,,,,,,,0021800085
101109,Raymond,Felton,1610612760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800085
