personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628995,Kevin,Knox,1610612752,37,14,4,12,4,4,2,5,1,4,5,1,4,1,0,0,8,0021800574
203943,Noah,Vonleh,1610612752,17,7,2,6,2,2,1,3,5,5,10,1,4,4,0,0,12,0021800574
1628436,Luke,Kornet,1610612752,21,6,2,8,1,2,1,4,1,4,5,1,1,1,0,0,2,0021800574
203501,Tim,Hardaway Jr.,1610612752,38,22,7,18,5,5,3,10,1,5,6,2,0,0,0,0,3,0021800574
1626144,Emmanuel,Mudiay,1610612752,33,15,4,16,6,7,1,5,1,6,7,6,1,0,1,0,4,0021800574
1628373,Frank,Ntilikina,1610612752,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-5,0021800574
1628422,Damyean,Dotson,1610612752,24,11,4,10,2,2,1,5,0,2,2,3,1,4,0,0,-9,0021800574
202683,Enes,Kanter,1610612752,26,16,5,11,5,7,1,2,4,11,15,3,4,0,1,3,5,0021800574
203504,Trey,Burke,1610612752,18,16,6,13,4,4,0,1,0,1,1,1,0,1,0,0,2,0021800574
1629019,Allonzo,Trier,1610612752,8,2,0,1,2,2,0,0,0,2,2,1,3,0,2,0,4,0021800574
1626209,Mario,Hezonja,1610612752,13,10,3,4,3,6,1,2,0,2,2,1,1,1,1,1,9,0021800574
201584,Courtney,Lee,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800574
202498,Lance,Thomas,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800574
1627742,Brandon,Ingram,1610612747,36,21,8,21,5,5,0,2,0,9,9,3,3,1,5,0,-2,0021800574
1628404,Josh,Hart,1610612747,33,6,2,11,1,1,1,9,1,6,7,4,5,0,0,2,-7,0021800574
201580,JaVale,McGee,1610612747,24,18,9,14,0,0,0,0,5,4,9,1,3,0,1,1,-14,0021800574
203484,Kentavious,Caldwell-Pope,1610612747,36,19,6,16,3,3,4,12,0,6,6,3,4,0,0,0,-12,0021800574
1628366,Lonzo,Ball,1610612747,33,17,6,13,0,2,5,7,2,4,6,2,4,2,6,1,-17,0021800574
1627826,Ivica,Zubac,1610612747,11,10,4,6,2,2,0,0,2,4,6,2,1,0,1,1,5,0021800574
202362,Lance,Stephenson,1610612747,29,8,4,9,0,1,0,3,0,4,4,7,5,0,2,2,4,0021800574
1629004,Svi,Mykhailiuk,1610612747,11,3,1,4,0,0,1,4,0,0,0,0,0,1,1,0,4,0021800574
2199,Tyson,Chandler,1610612747,11,4,1,1,2,2,0,0,2,2,4,0,1,0,0,0,2,0021800574
201563,Michael,Beasley,1610612747,11,6,2,3,2,4,0,0,0,4,4,1,1,0,0,0,2,0021800574
1629067,Isaac,Bonga,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800574
1628398,Kyle,Kuzma,1610612747,,,,,,,,,,,,,,,,,,0021800574
1629021,Moritz,Wagner,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800574
