personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626224,Cedi,Osman,1610612739,29,17,7,11,0,0,3,5,2,2,4,3,2,0,2,0,-8,0021801178
1626204,Larry,Nance Jr.,1610612739,29,11,5,11,0,0,1,2,1,15,16,3,3,0,0,0,-2,0021801178
1627790,Ante,Zizic,1610612739,30,14,7,9,0,2,0,0,2,8,10,4,1,0,5,1,-9,0021801178
202688,Brandon,Knight,1610612739,27,5,1,7,2,2,1,3,1,2,3,3,3,0,1,0,3,0021801178
1629012,Collin,Sexton,1610612739,37,19,8,14,0,1,3,5,0,1,1,3,2,1,5,0,-15,0021801178
203903,Jordan,Clarkson,1610612739,31,22,9,13,2,2,2,5,0,2,2,3,0,1,2,0,-13,0021801178
1627737,Marquese,Chriss,1610612739,16,6,3,6,0,0,0,1,1,6,7,0,0,1,2,0,-4,0021801178
1628021,David,Nwaba,1610612739,20,6,3,6,0,0,0,1,3,3,6,1,1,0,2,0,-13,0021801178
203917,Nik,Stauskas,1610612739,14,4,1,3,1,2,1,2,0,1,1,0,1,0,1,0,-3,0021801178
1629061,Deng,Adel,1610612739,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0021801178
101112,Channing,Frye,1610612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801178
201567,Kevin,Love,1610612739,,,,,,,,,,,,,,,,,,0021801178
202684,Tristan,Thompson,1610612739,,,,,,,,,,,,,,,,,,0021801178
203084,Harrison,Barnes,1610612758,31,9,3,10,2,3,1,4,0,4,4,2,0,0,1,0,3,0021801178
202357,Nemanja,Bjelica,1610612758,25,10,4,11,1,1,1,7,0,2,2,2,3,1,0,0,5,0021801178
1626161,Willie,Cauley-Stein,1610612758,30,8,4,4,0,0,0,0,1,8,9,2,2,2,0,1,10,0021801178
1627741,Buddy,Hield,1610612758,29,23,9,16,0,0,5,11,0,2,2,2,2,3,1,1,5,0021801178
1628368,De'Aaron,Fox,1610612758,34,16,6,14,3,4,1,3,0,3,3,10,1,2,1,0,11,0021801178
1628963,Marvin,Bagley III,1610612758,20,15,7,16,0,0,1,4,3,5,8,1,2,0,1,0,3,0021801178
203992,Bogdan,Bogdanovic,1610612758,27,18,7,13,0,0,4,7,1,3,4,5,1,1,0,0,14,0021801178
201585,Kosta,Koufos,1610612758,15,8,4,7,0,1,0,0,2,1,3,1,1,0,2,1,5,0021801178
1627812,Yogi,Ferrell,1610612758,13,8,3,5,1,1,1,2,0,0,0,2,1,0,0,0,2,0021801178
201147,Corey,Brewer,1610612758,10,2,1,1,0,0,0,0,1,0,1,1,1,3,0,0,7,0021801178
1628412,Frank,Mason,1610612758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801178
1628403,Caleb,Swanigan,1610612758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801178
1627786,Troy,Williams,1610612758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801178
