personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
200752,Rudy,Gay,1610612759,33,22,9,14,4,5,0,1,1,3,4,5,5,1,5,1,-4,0021800674
200746,LaMarcus,Aldridge,1610612759,36,25,8,20,9,12,0,0,5,4,9,4,5,0,4,2,4,0021800674
2200,Pau,Gasol,1610612759,10,3,1,2,1,2,0,0,1,4,5,0,0,0,1,0,-9,0021800674
1628401,Derrick,White,1610612759,30,15,6,8,1,1,2,2,1,5,6,3,3,0,2,0,0,0021800674
1627854,Bryn,Forbes,1610612759,25,10,3,9,2,2,2,4,0,2,2,1,1,0,0,0,-5,0021800674
202722,Davis,Bertans,1610612759,28,11,4,5,0,1,3,4,0,6,6,0,3,0,0,1,13,0021800674
201988,Patty,Mills,1610612759,22,3,1,6,0,0,1,5,0,1,1,8,3,0,0,0,9,0021800674
201158,Marco,Belinelli,1610612759,33,19,5,14,6,6,3,8,0,5,5,3,2,2,3,0,0,0021800674
1627751,Jakob,Poeltl,1610612759,11,4,2,2,0,0,0,0,0,1,1,0,3,0,1,0,-1,0021800674
201967,Dante,Cunningham,1610612759,6,4,2,2,0,0,0,0,1,1,2,0,0,0,0,0,8,0021800674
201942,DeMar,DeRozan,1610612759,,,,,,,,,,,,,,,,,,0021800674
1629002,Chimezie,Metu,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800674
202347,Quincy,Pondexter,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800674
203952,Andrew,Wiggins,1610612750,36,17,7,12,0,2,3,5,1,4,5,1,1,0,2,0,2,0021800674
201959,Taj,Gibson,1610612750,31,14,5,9,4,6,0,0,4,7,11,3,5,0,1,2,12,0021800674
1626157,Karl-Anthony,Towns,1610612750,21,23,8,17,6,6,1,6,0,6,6,1,6,0,3,0,-10,0021800674
1629006,Josh,Okogie,1610612750,25,10,3,7,3,3,1,4,0,2,2,3,3,1,1,0,-1,0021800674
201952,Jeff,Teague,1610612750,30,15,4,8,6,8,1,3,0,2,2,6,2,1,2,0,3,0021800674
203967,Dario,Saric,1610612750,28,2,1,5,0,0,0,2,3,5,8,0,2,2,1,0,-6,0021800674
203476,Gorgui,Dieng,1610612750,9,5,2,5,0,0,1,1,0,2,2,1,5,0,0,1,0,0021800674
201565,Derrick,Rose,1610612750,26,23,6,16,11,11,0,3,1,2,3,6,2,0,1,0,-4,0021800674
201229,Anthony,Tolliver,1610612750,18,2,0,2,2,2,0,2,1,4,5,0,2,0,0,0,-7,0021800674
201573,Jerryd,Bayless,1610612750,12,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,-4,0021800674
1628966,Keita,Bates-Diop,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800674
2736,Luol,Deng,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800674
203710,C.J.,Williams,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800674
