personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
202711,Bojan,Bogdanovic,1610612754,36,21,6,14,8,9,1,6,0,5,5,1,6,0,2,0,-4,0021800731
201152,Thaddeus,Young,1610612754,23,7,3,7,1,2,0,2,3,5,8,1,6,1,3,1,1,0021800731
1626167,Myles,Turner,1610612754,27,14,5,10,1,2,3,7,0,3,3,3,2,1,1,2,-5,0021800731
201936,Tyreke,Evans,1610612754,23,9,4,7,0,0,1,1,0,3,3,1,1,0,2,0,-6,0021800731
201954,Darren,Collison,1610612754,31,18,3,5,10,10,2,2,0,2,2,9,3,1,2,0,-1,0021800731
202709,Cory,Joseph,1610612754,24,10,3,8,4,4,0,2,0,3,3,3,1,1,1,1,3,0021800731
1627734,Domantas,Sabonis,1610612754,31,11,3,7,5,8,0,0,3,5,8,1,2,1,3,0,-5,0021800731
1628388,TJ,Leaf,1610612754,8,2,1,2,0,0,0,1,0,4,4,0,1,1,0,1,0,0021800731
1628988,Aaron,Holiday,1610612754,15,7,3,11,0,0,1,4,1,2,3,1,3,1,1,0,1,0021800731
203926,Doug,McDermott,1610612754,15,4,1,3,1,1,1,2,0,1,1,0,1,0,2,0,1,0021800731
203124,Kyle,O'Quinn,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800731
1628993,Alize,Johnson,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800731
1628410,Edmond,Sumner,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800731
203200,Justin,Holiday,1610612763,39,16,5,11,5,6,1,4,0,1,1,4,5,1,1,0,0,0021800731
1628991,Jaren,Jackson Jr.,1610612763,31,20,8,14,4,5,0,2,2,4,6,2,3,1,1,0,7,0021800731
201188,Marc,Gasol,1610612763,29,18,7,12,1,2,3,6,1,6,7,4,3,1,1,1,-9,0021800731
1628975,Jevon,Carter,1610612763,26,0,0,6,0,2,0,2,0,1,1,0,3,0,1,0,7,0021800731
201144,Mike,Conley,1610612763,31,22,8,13,4,6,2,6,1,3,4,11,2,2,4,0,3,0021800731
203998,Bruno,Caboclo,1610612763,28,11,3,5,2,2,3,4,2,2,4,1,2,1,0,2,5,0021800731
202714,Shelvin,Mack,1610612763,18,8,3,7,2,3,0,2,0,3,3,3,1,1,2,0,-8,0021800731
203210,JaMychal,Green,1610612763,7,0,0,4,0,0,0,2,0,3,3,0,2,1,0,0,-4,0021800731
201149,Joakim,Noah,1610612763,18,9,4,7,1,2,0,0,2,4,6,4,3,0,1,1,12,0021800731
1628397,Ivan,Rabb,1610612763,9,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,2,0021800731
1627395,Julian,Washburn,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800731
