personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1627823,Juancho,Hernangomez,1610612743,36,15,6,9,2,3,1,3,2,8,10,2,2,1,0,2,0,0021800368
200794,Paul,Millsap,1610612743,18,16,4,8,8,9,0,1,2,1,3,1,4,1,1,2,-6,0021800368
203999,Nikola,Jokic,1610612743,33,16,6,18,4,5,0,6,4,7,11,6,5,1,4,2,8,0021800368
1628470,Torrey,Craig,1610612743,18,0,0,5,0,0,0,2,2,2,4,0,6,0,0,0,-7,0021800368
1627750,Jamal,Murray,1610612743,36,20,8,20,4,5,0,4,2,3,5,7,4,2,1,0,-2,0021800368
1628420,Monte,Morris,1610612743,24,12,5,12,0,0,2,4,2,1,3,2,0,0,0,1,0,0021800368
203486,Mason,Plumlee,1610612743,20,7,3,5,1,2,0,0,3,4,7,2,5,0,1,2,-12,0021800368
1627736,Malik,Beasley,1610612743,32,16,5,13,2,2,4,10,2,5,7,2,2,0,1,0,-4,0021800368
1626168,Trey,Lyles,1610612743,18,5,2,11,0,0,1,5,1,4,5,2,0,1,1,3,-7,0021800368
1629152,DeVaughn,Akoon-Purcell,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
1629164,Brandon,Goodwin,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
1628399,Tyler,Lydon,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
201587,Nicolas,Batum,1610612766,26,4,0,4,4,4,0,0,2,5,7,1,4,0,1,1,19,0021800368
101107,Marvin,Williams,1610612766,32,14,4,12,3,4,3,7,4,6,10,2,1,1,1,0,13,0021800368
203469,Cody,Zeller,1610612766,31,8,2,7,4,4,0,0,0,4,4,1,5,2,1,1,-2,0021800368
203087,Jeremy,Lamb,1610612766,20,7,3,7,0,0,1,3,0,4,4,0,2,1,0,0,-12,0021800368
202689,Kemba,Walker,1610612766,36,21,4,11,11,12,2,8,0,6,6,8,2,1,5,1,-10,0021800368
1628970,Miles,Bridges,1610612766,16,7,3,7,0,0,1,3,1,1,2,2,0,1,0,2,-6,0021800368
203077,Michael,Kidd-Gilchrist,1610612766,15,6,2,4,2,2,0,0,2,3,5,0,3,0,0,1,-7,0021800368
1626163,Frank,Kaminsky,1610612766,16,11,4,8,1,1,2,4,1,5,6,2,1,0,0,1,8,0021800368
2225,Tony,Parker,1610612766,22,19,6,14,6,8,1,2,3,1,4,3,0,2,1,1,6,0021800368
1628370,Malik,Monk,1610612766,22,16,5,12,3,3,3,8,0,0,0,1,2,0,0,1,21,0021800368
1628407,Dwayne,Bacon,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
1628984,Devonte',Graham,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
1626195,Willy,Hernangomez,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800368
