personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203090,Maurice,Harkless,1610612757,24,6,2,8,2,4,0,1,3,1,4,0,3,1,0,0,-7,0021800501
202329,Al-Farouq,Aminu,1610612757,32,11,3,6,3,4,2,3,2,5,7,2,2,3,0,0,-14,0021800501
203994,Jusuf,Nurkic,1610612757,25,7,3,10,1,2,0,0,2,8,10,2,5,1,1,1,-9,0021800501
203468,CJ,McCollum,1610612757,33,11,4,14,2,4,1,3,1,2,3,3,2,1,4,1,-14,0021800501
203081,Damian,Lillard,1610612757,34,20,9,21,0,0,2,5,2,3,5,4,3,0,1,1,-13,0021800501
202323,Evan,Turner,1610612757,19,12,4,9,4,4,0,0,0,3,3,3,0,0,2,0,-4,0021800501
203086,Meyers,Leonard,1610612757,19,7,2,6,2,2,1,3,0,4,4,0,1,0,0,0,-9,0021800501
1628380,Zach,Collins,1610612757,15,10,4,6,2,4,0,1,1,2,3,2,2,0,2,0,-7,0021800501
203552,Seth,Curry,1610612757,14,8,3,4,0,0,2,3,0,0,0,2,0,1,1,0,-12,0021800501
203917,Nik,Stauskas,1610612757,12,0,0,3,0,0,0,2,0,2,2,2,0,0,0,0,-7,0021800501
1627735,Wade,Baldwin IV,1610612757,2,4,1,1,1,2,1,1,0,0,0,0,1,0,0,0,-3,0021800501
1627774,Jake,Layman,1610612757,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,0021800501
1628403,Caleb,Swanigan,1610612757,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-3,0021800501
204060,Joe,Ingles,1610612762,32,15,6,9,0,0,3,5,0,7,7,5,1,0,1,0,22,0021800501
202324,Derrick,Favors,1610612762,18,7,3,5,1,2,0,1,4,6,10,2,3,0,0,0,4,0021800501
203497,Rudy,Gobert,1610612762,33,18,7,10,4,9,0,0,4,10,14,0,3,1,3,7,10,0021800501
1628378,Donovan,Mitchell,1610612762,31,19,8,18,1,4,2,5,0,2,2,2,4,1,2,0,8,0021800501
201937,Ricky,Rubio,1610612762,30,14,5,11,2,3,2,4,1,2,3,6,4,2,4,1,12,0021800501
2594,Kyle,Korver,1610612762,21,10,4,6,0,0,2,4,0,3,3,0,3,2,2,1,2,0021800501
203109,Jae,Crowder,1610612762,27,12,3,10,4,5,2,8,0,4,4,1,0,0,2,0,9,0021800501
203957,Dante,Exum,1610612762,17,15,7,9,0,0,1,1,0,2,2,4,0,0,1,0,9,0021800501
202327,Ekpe,Udoh,1610612762,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,13,0021800501
200757,Thabo,Sefolosha,1610612762,8,2,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0021800501
1626220,Royce,O'Neale,1610612762,8,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,4,0021800501
203526,Raul,Neto,1610612762,2,3,1,1,0,0,1,1,0,1,1,0,0,0,0,0,6,0021800501
1627777,Georges,Niang,1610612762,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0021800501
