personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203115,Will,Barton,1610612743,27,10,4,8,0,0,2,3,0,4,4,4,2,2,0,0,8,0021800880
200794,Paul,Millsap,1610612743,32,17,6,14,4,5,1,3,5,8,13,2,4,3,1,1,15,0021800880
203999,Nikola,Jokic,1610612743,30,19,7,16,4,4,1,2,5,8,13,8,4,1,4,0,3,0021800880
1627736,Malik,Beasley,1610612743,26,13,4,10,2,2,3,7,1,2,3,4,2,1,3,0,5,0021800880
1627750,Jamal,Murray,1610612743,33,12,5,16,0,0,2,7,1,4,5,4,3,3,1,1,14,0021800880
203486,Mason,Plumlee,1610612743,21,12,5,9,2,7,0,0,6,7,13,3,5,0,3,0,13,0021800880
203914,Gary,Harris,1610612743,20,8,3,8,1,2,1,3,0,2,2,1,2,1,0,0,5,0021800880
202738,Isaiah,Thomas,1610612743,15,16,5,11,2,4,4,7,2,1,3,2,3,0,1,0,-4,0021800880
1628420,Monte,Morris,1610612743,19,7,3,10,1,1,0,4,0,5,5,3,1,0,0,0,2,0021800880
1627823,Juancho,Hernangomez,1610612743,9,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,-5,0021800880
1629020,Jarred,Vanderbilt,1610612743,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-3,0021800880
1628399,Tyler,Lydon,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0021800880
1628470,Torrey,Craig,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800880
1627827,Dorian,Finney-Smith,1610612742,29,13,4,9,5,6,0,5,1,8,9,1,2,1,2,0,-4,0021800880
1628467,Maxi,Kleber,1610612742,18,0,0,5,0,0,0,4,0,3,3,1,2,0,3,0,-13,0021800880
1626257,Salah,Mejri,1610612742,23,4,1,2,1,2,1,2,1,5,6,2,4,0,1,1,3,0021800880
203501,Tim,Hardaway Jr.,1610612742,27,13,5,12,1,4,2,6,0,0,0,2,0,3,1,0,-4,0021800880
1628973,Jalen,Brunson,1610612742,30,22,8,12,3,3,3,5,0,2,2,5,1,1,6,1,-2,0021800880
203939,Dwight,Powell,1610612742,25,20,6,12,7,8,1,4,4,2,6,1,3,0,1,0,-10,0021800880
2734,Devin,Harris,1610612742,18,10,3,4,3,3,1,2,0,2,2,5,4,1,1,0,-14,0021800880
1717,Dirk,Nowitzki,1610612742,18,3,1,7,1,2,0,3,0,5,5,2,3,0,0,0,-14,0021800880
203504,Trey,Burke,1610612742,17,11,4,8,2,2,1,4,1,1,2,0,0,1,0,0,-8,0021800880
1628382,Justin,Jackson,1610612742,14,0,0,7,0,0,0,3,0,5,5,0,1,0,0,0,7,0021800880
201584,Courtney,Lee,1610612742,10,8,2,5,3,3,1,2,0,2,2,0,1,0,0,0,13,0021800880
1629151,Ryan,Broekhoff,1610612742,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-4,0021800880
