personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628369,Jayson,Tatum,1610612738,29,7,3,6,0,0,1,1,1,7,8,5,2,4,2,1,9,0021800531
202694,Marcus,Morris,1610612738,33,22,7,13,4,4,4,9,0,4,4,0,4,0,0,0,6,0021800531
201143,Al,Horford,1610612738,23,18,6,12,1,1,5,7,2,4,6,3,1,0,3,1,8,0021800531
203935,Marcus,Smart,1610612738,28,8,3,7,1,1,1,3,0,1,1,1,2,4,1,0,7,0021800531
202681,Kyrie,Irving,1610612738,34,26,8,16,8,8,2,4,1,3,4,13,4,1,4,0,14,0021800531
202330,Gordon,Hayward,1610612738,26,14,6,11,1,1,1,4,1,2,3,4,1,0,1,0,8,0021800531
1628464,Daniel,Theis,1610612738,5,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,-6,0021800531
1627759,Jaylen,Brown,1610612738,19,6,3,3,0,1,0,0,1,3,4,0,3,0,3,0,-2,0021800531
1626179,Terry,Rozier,1610612738,18,7,3,7,0,0,1,4,0,2,2,1,2,1,1,0,-5,0021800531
1628400,Semi,Ojeleye,1610612738,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-5,0021800531
1627824,Guerschon,Yabusele,1610612738,16,3,1,3,0,0,1,3,1,3,4,0,4,0,2,2,11,0021800531
202954,Brad,Wanamaker,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800531
203937,Kyle,Anderson,1610612763,38,10,5,6,0,0,0,1,0,5,5,2,3,4,2,0,-12,0021800531
1628991,Jaren,Jackson Jr.,1610612763,21,15,5,7,4,6,1,3,0,4,4,0,4,1,1,0,4,0021800531
201188,Marc,Gasol,1610612763,37,15,6,11,2,2,1,3,0,3,3,10,2,2,6,1,-16,0021800531
202066,Garrett,Temple,1610612763,28,2,1,5,0,0,0,2,0,3,3,1,4,1,1,0,-8,0021800531
201144,Mike,Conley,1610612763,36,26,9,22,7,8,1,9,3,2,5,6,3,3,1,1,-3,0021800531
203210,JaMychal,Green,1610612763,23,6,2,5,2,2,0,1,2,7,9,0,2,0,2,0,-4,0021800531
202714,Shelvin,Mack,1610612763,14,0,0,2,0,0,0,1,1,1,2,2,0,0,0,0,-10,0021800531
1628415,Dillon,Brooks,1610612763,24,19,5,11,5,5,4,5,0,0,0,1,2,0,2,0,-10,0021800531
1627782,Wayne,Selden,1610612763,5,6,2,4,2,2,0,1,1,1,2,1,1,0,0,0,7,0021800531
201149,Joakim,Noah,1610612763,11,4,1,3,2,4,0,0,1,2,3,1,1,0,1,0,7,0021800531
202705,MarShon,Brooks,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800531
1628975,Jevon,Carter,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800531
201956,Omri,Casspi,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800531
