personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203090,Maurice,Harkless,1610612757,26,11,5,9,1,2,0,2,0,4,4,4,4,3,0,0,-10,0021800930
202329,Al-Farouq,Aminu,1610612757,21,10,4,9,0,0,2,3,1,1,2,3,1,0,2,2,-13,0021800930
203994,Jusuf,Nurkic,1610612757,19,10,3,4,4,4,0,0,2,5,7,3,4,2,3,0,-3,0021800930
203468,CJ,McCollum,1610612757,39,35,12,20,4,4,7,11,0,4,4,5,3,1,3,0,-5,0021800930
203081,Damian,Lillard,1610612757,37,24,8,17,5,6,3,6,1,7,8,6,2,0,1,0,-9,0021800930
203086,Meyers,Leonard,1610612757,18,2,1,2,0,0,0,1,0,1,1,1,2,0,0,0,-8,0021800930
203918,Rodney,Hood,1610612757,21,3,1,6,1,2,0,2,1,2,3,0,3,0,1,0,6,0021800930
1627774,Jake,Layman,1610612757,26,13,5,10,2,3,1,4,1,6,7,1,4,2,2,1,11,0021800930
203552,Seth,Curry,1610612757,18,9,3,7,2,2,1,3,1,1,2,0,0,1,1,0,12,0021800930
1628380,Zach,Collins,1610612757,9,0,0,1,0,0,0,1,2,2,4,1,2,0,3,1,9,0021800930
1627746,Skal,Labissiere,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
1629014,Anfernee,Simons,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
1629018,Gary,Trent Jr.,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
202695,Kawhi,Leonard,1610612761,34,38,14,22,8,8,2,4,0,3,3,5,1,3,2,0,14,0021800930
1627783,Pascal,Siakam,1610612761,34,16,4,8,6,8,2,4,0,4,4,4,4,0,3,0,19,0021800930
201188,Marc,Gasol,1610612761,32,19,9,13,1,1,0,2,0,8,8,6,1,2,2,1,23,0021800930
201980,Danny,Green,1610612761,23,11,4,5,0,0,3,4,0,1,1,1,1,0,1,0,13,0021800930
200768,Kyle,Lowry,1610612761,40,19,7,13,2,2,3,8,0,7,7,10,4,1,3,2,6,0021800930
202391,Jeremy,Lin,1610612761,16,8,4,8,0,0,0,1,0,0,0,1,1,0,1,0,-10,0021800930
201586,Serge,Ibaka,1610612761,15,2,0,5,2,2,0,2,1,6,7,0,3,0,0,1,-18,0021800930
1626181,Norman,Powell,1610612761,17,4,2,5,0,0,0,2,0,1,1,2,1,0,1,1,-11,0021800930
1628384,OG,Anunoby,1610612761,13,2,1,2,0,0,0,1,0,0,0,0,1,0,0,1,-14,0021800930
1627775,Patrick,McCaw,1610612761,11,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,-12,0021800930
1628449,Chris,Boucher,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
201975,Jodie,Meeks,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
1626259,Malcolm,Miller,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800930
