personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626162,Kelly,Oubre Jr.,1610612756,43,32,12,25,6,7,2,8,2,4,6,2,4,2,4,0,5,0021801036
1627733,Dragan,Bender,1610612756,33,13,6,9,0,1,1,3,2,3,5,1,6,1,2,1,-9,0021801036
1629028,Deandre,Ayton,1610612756,22,8,4,7,0,0,0,0,3,2,5,1,4,1,0,1,-6,0021801036
1626164,Devin,Booker,1610612756,41,40,12,26,13,18,3,8,1,4,5,13,3,0,7,1,3,0021801036
1629001,De'Anthony,Melton,1610612756,28,6,3,7,0,0,0,1,0,8,8,5,4,3,1,0,-7,0021801036
1628969,Mikal,Bridges,1610612756,39,12,4,9,3,3,1,4,0,5,5,3,1,2,1,0,6,0021801036
1629034,Ray,Spalding,1610612756,14,8,4,5,0,1,0,1,1,3,4,2,5,0,2,2,13,0021801036
1628367,Josh,Jackson,1610612756,32,19,6,11,5,6,2,3,2,5,7,3,5,1,4,2,2,0021801036
203584,Troy,Daniels,1610612756,8,0,0,1,0,0,0,1,0,3,3,1,1,0,1,0,3,0021801036
2037,Jamal,Crawford,1610612756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801036
1626158,Richaun,Holmes,1610612756,,,,,,,,,,,,,,,,,,0021801036
204020,Tyler,Johnson,1610612756,,,,,,,,,,,,,,,,,,0021801036
1629059,Elie,Okobo,1610612756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801036
1629026,Kenrich,Williams,1610612740,26,10,4,8,0,0,2,3,0,2,2,3,5,1,1,0,-8,0021801036
203076,Anthony,Davis,1610612740,22,15,6,11,3,4,0,1,1,10,11,0,1,3,2,1,0,0021801036
203944,Julius,Randle,1610612740,31,21,8,20,5,8,0,3,5,6,11,5,4,1,5,0,-5,0021801036
1628402,Frank,Jackson,1610612740,35,14,4,13,3,4,3,6,1,1,2,1,5,0,2,0,-1,0021801036
203901,Elfrid,Payton,1610612740,36,16,5,12,4,6,2,2,7,5,12,16,4,1,4,0,-7,0021801036
1627767,Cheick,Diallo,1610612740,25,10,4,7,2,2,0,1,1,9,10,0,4,2,0,1,9,0021801036
203121,Darius,Miller,1610612740,32,16,6,10,0,2,4,6,0,3,3,4,3,1,2,1,-1,0021801036
1626143,Jahlil,Okafor,1610612740,18,15,5,7,5,9,0,0,2,1,3,0,2,0,3,1,-4,0021801036
203546,Ian,Clark,1610612740,13,11,3,6,3,4,2,4,0,0,0,2,2,2,1,0,2,0021801036
1626169,Stanley,Johnson,1610612740,11,5,1,5,2,2,1,2,1,2,3,2,0,0,2,0,2,0021801036
1629541,Dairis,Bertans,1610612740,10,3,1,3,0,0,1,2,0,0,0,1,0,0,0,0,3,0021801036
203524,Solomon,Hill,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801036
201160,Jason,Smith,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801036
