personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203490,Otto,Porter Jr.,1610612741,33,18,7,9,0,0,4,5,1,3,4,1,2,0,2,0,18,0021800820
1628374,Lauri,Markkanen,1610612741,38,31,11,18,5,6,4,7,2,16,18,0,3,0,3,2,17,0021800820
201577,Robin,Lopez,1610612741,17,12,6,8,0,0,0,0,3,2,5,2,5,1,2,0,2,0021800820
203897,Zach,LaVine,1610612741,37,26,10,17,5,7,1,2,1,2,3,5,1,2,1,0,12,0021800820
1627739,Kris,Dunn,1610612741,30,14,5,11,3,4,1,5,0,5,5,9,4,0,3,1,12,0021800820
1627853,Ryan,Arcidiacono,1610612741,17,0,0,2,0,0,0,1,0,5,5,5,0,0,1,0,7,0021800820
1627782,Wayne,Selden,1610612741,25,11,4,6,0,0,3,3,0,0,0,2,1,0,1,0,5,0021800820
1626245,Cristiano,Felicio,1610612741,15,5,1,4,3,4,0,0,1,3,4,0,2,0,1,1,8,0021800820
1627789,Timothe,Luwawu-Cabarrot,1610612741,13,8,2,7,3,3,1,5,0,4,4,0,2,1,0,0,5,0021800820
1627885,Shaquille,Harrison,1610612741,9,0,0,3,0,0,0,0,0,2,2,3,1,1,2,1,9,0021800820
1628469,Antonio,Blakeney,1610612741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800820
1629102,Brandon,Sampson,1610612741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800820
1629066,Rodions,Kurucs,1610612751,18,3,1,3,0,0,1,2,0,1,1,0,0,0,0,0,-12,0021800820
1626203,Treveon,Graham,1610612751,23,6,2,5,0,0,2,5,0,0,0,1,1,0,0,0,6,0021800820
1628386,Jarrett,Allen,1610612751,29,12,4,8,4,4,0,0,2,8,10,0,3,0,0,1,-11,0021800820
203925,Joe,Harris,1610612751,31,19,7,13,2,2,3,7,0,2,2,5,3,0,2,0,-10,0021800820
1626156,D'Angelo,Russell,1610612751,32,23,8,21,6,6,1,8,0,1,1,6,2,2,3,0,-13,0021800820
201960,DeMarre,Carroll,1610612751,26,7,3,8,0,0,1,4,1,3,4,5,3,1,3,0,-13,0021800820
203894,Shabazz,Napier,1610612751,12,0,0,5,0,0,0,3,0,1,1,1,3,0,2,0,-13,0021800820
1626178,Rondae,Hollis-Jefferson,1610612751,16,4,2,7,0,0,0,0,3,3,6,2,0,0,1,0,-11,0021800820
203459,Allen,Crabbe,1610612751,21,19,7,12,0,0,5,9,0,1,1,0,3,1,0,0,-15,0021800820
202334,Ed,Davis,1610612751,12,2,0,1,2,2,0,0,0,5,5,2,2,0,0,0,-6,0021800820
1627747,Caris,LeVert,1610612751,14,11,5,11,1,2,0,3,0,2,2,4,1,5,0,0,3,0021800820
