personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203585,Rodney,McGruder,1610612748,23,8,2,7,3,3,1,5,1,1,2,2,1,0,2,0,-9,0021800425
201949,James,Johnson,1610612748,22,12,5,9,0,0,2,5,1,3,4,1,3,0,2,1,-9,0021800425
202355,Hassan,Whiteside,1610612748,21,6,3,6,0,0,0,1,3,4,7,2,2,0,2,2,-2,0021800425
1626196,Josh,Richardson,1610612748,36,18,7,17,2,3,2,7,2,3,5,7,2,1,1,0,2,0021800425
1626159,Justise,Winslow,1610612748,24,4,1,8,1,2,1,5,1,3,4,3,2,0,3,0,-7,0021800425
204020,Tyler,Johnson,1610612748,31,17,5,12,3,5,4,7,0,5,5,4,4,1,2,0,9,0021800425
203482,Kelly,Olynyk,1610612748,26,18,5,9,4,5,4,7,1,4,5,5,1,1,2,1,12,0021800425
1628389,Bam,Adebayo,1610612748,26,4,2,2,0,0,0,0,3,6,9,5,1,0,2,2,5,0021800425
1627884,Derrick,Jones Jr.,1610612748,23,13,6,10,0,0,1,1,2,6,8,1,4,0,0,2,14,0021800425
201961,Wayne,Ellington,1610612748,5,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0021800425
2617,Udonis,Haslem,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800425
2548,Dwyane,Wade,1610612748,,,,,,,,,,,,,,,,,,0021800425
203937,Kyle,Anderson,1610612763,15,8,2,3,4,4,0,0,0,2,2,0,3,0,1,1,0,0021800425
1628991,Jaren,Jackson Jr.,1610612763,22,15,6,9,3,5,0,2,1,3,4,0,2,2,2,1,6,0021800425
201188,Marc,Gasol,1610612763,35,14,6,16,1,2,1,5,1,6,7,5,0,0,1,0,4,0021800425
202066,Garrett,Temple,1610612763,35,15,5,9,2,3,3,7,1,3,4,3,2,1,0,0,9,0021800425
201144,Mike,Conley,1610612763,37,22,7,15,6,6,2,4,1,2,3,8,0,2,0,3,5,0021800425
202714,Shelvin,Mack,1610612763,25,7,2,7,2,3,1,3,2,1,3,4,3,2,1,0,-10,0021800425
203210,JaMychal,Green,1610612763,23,7,3,9,0,0,1,3,2,4,6,0,5,0,2,0,-9,0021800425
202705,MarShon,Brooks,1610612763,15,4,2,6,0,0,0,4,1,0,1,0,1,0,0,0,-9,0021800425
1627782,Wayne,Selden,1610612763,10,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,-3,0021800425
201149,Joakim,Noah,1610612763,12,5,2,3,1,2,0,0,1,2,3,1,0,1,0,0,-6,0021800425
201956,Omri,Casspi,1610612763,4,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,-2,0021800425
1628397,Ivan,Rabb,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800425
1629139,Yuta,Watanabe,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021800425
