personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628970,Miles,Bridges,1610612766,33,17,7,11,0,0,3,4,1,2,3,5,2,1,0,0,-11,0021801135
101107,Marvin,Williams,1610612766,29,13,5,11,0,0,3,6,0,5,5,1,0,3,1,1,-17,0021801135
202687,Bismack,Biyombo,1610612766,18,5,2,3,1,2,0,0,2,7,9,0,2,0,3,0,-7,0021801135
1628407,Dwayne,Bacon,1610612766,37,21,8,14,2,2,3,8,0,3,3,2,5,1,3,0,-14,0021801135
202689,Kemba,Walker,1610612766,37,24,9,18,5,5,1,7,1,1,2,6,1,1,4,0,-14,0021801135
203087,Jeremy,Lamb,1610612766,19,7,1,11,4,4,1,5,2,3,5,0,1,0,0,0,-5,0021801135
1626195,Willy,Hernangomez,1610612766,9,4,2,4,0,0,0,2,0,2,2,2,0,0,0,0,-2,0021801135
1626163,Frank,Kaminsky,1610612766,16,13,4,6,3,3,2,2,1,3,4,3,2,2,0,1,5,0021801135
1628370,Malik,Monk,1610612766,8,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,-3,0021801135
1628984,Devonte',Graham,1610612766,22,11,4,6,1,1,2,4,0,1,1,4,1,0,1,0,-11,0021801135
203077,Michael,Kidd-Gilchrist,1610612766,8,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,9,0021801135
201587,Nicolas,Batum,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801135
202714,Shelvin,Mack,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801135
2544,LeBron,James,1610612747,31,27,11,19,1,2,4,7,0,3,3,9,1,0,6,0,14,0021801135
1628398,Kyle,Kuzma,1610612747,31,20,9,16,0,0,2,8,0,3,3,1,3,0,1,0,10,0021801135
201580,JaVale,McGee,1610612747,26,10,4,6,2,2,0,0,3,6,9,2,3,0,1,2,12,0021801135
203484,Kentavious,Caldwell-Pope,1610612747,33,25,8,14,3,3,6,10,1,3,4,4,5,1,0,0,12,0021801135
200765,Rajon,Rondo,1610612747,35,7,3,9,0,0,1,4,2,4,6,17,1,6,1,0,10,0021801135
202362,Lance,Stephenson,1610612747,29,14,5,9,1,2,3,5,2,11,13,0,1,0,1,0,15,0021801135
1629140,Johnathan,Williams,1610612747,21,13,6,7,1,2,0,0,2,2,4,0,2,0,1,0,0,0021801135
1627936,Alex,Caruso,1610612747,17,7,3,6,0,0,1,3,0,1,1,1,1,1,3,0,0,0021801135
1629021,Moritz,Wagner,1610612747,11,6,2,4,1,1,1,1,1,0,1,0,0,0,0,0,3,0021801135
203159,Scott,Machado,1610612747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0021801135
1629067,Isaac,Bonga,1610612747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0021801135
203493,Reggie,Bullock,1610612747,,,,,,,,,,,,,,,,,,0021801135
203488,Mike,Muscala,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021801135
