id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio,broadcasters.tv.broadcaster,playoffs.round,playoffs.conference,playoffs.series,playoffs.gameId,playoffs.gameStatus,playoffs.game_number,playoffs.game_necessary_flag,playoffs.home_seed,playoffs.visitor_seed,playoffs.home_wins,playoffs.visitor_wins,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period,broadcasters.radio.broadcaster
0041800203,20190503/MILBOS,42018,20190503,2000,TD Garden,Boston,MA,USA,20190503,2000,20190503,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2018/0041800203/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,[],,"[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN4/5'}]",2,East,1,0041800203,3,3,0,4,1,1,2,1610612749,MIL,Milwaukee,MIL,Bucks,bucks,bucks,123,"[{'period_value': '1', 'period_name': 'Q1', 'score': '25'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '40'}, {'period_value': '4', 'period_name': 'Q4', 'score': '28'}]",1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,116,"[{'period_value': '1', 'period_name': 'Q1', 'score': '30'}, {'period_value': '2', 'period_name': 'Q2', 'score': '26'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]",
0041800233,20190503/DENPOR,42018,20190503,2230,Moda Center,Portland,OR,USA,20190503,1930,20190503,2030,1,1,0,0,0,https://a.data.nba.com/tickets/single/2018/0041800233/WEB_MWEB,8,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,[],,"[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN5'}]",2,West,2,0041800233,3,3,0,3,2,2,1,1610612743,DEN,Denver,DEN,Nuggets,nuggets,nuggets,137,"[{'period_value': '1', 'period_name': 'Q1', 'score': '17'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}, {'period_value': '5', 'period_name': 'OT1', 'score': '7'}, {'period_value': '6', 'period_name': 'OT2', 'score': '9'}, {'period_value': '7', 'period_name': 'OT3', 'score': '11'}, {'period_value': '8', 'period_name': 'OT4', 'score': '8'}]",1610612757,POR,Portland,POR,Trail Blazers,blazers,blazers,140,"[{'period_value': '1', 'period_name': 'Q1', 'score': '23'}, {'period_value': '2', 'period_name': 'Q2', 'score': '25'}, {'period_value': '3', 'period_name': 'Q3', 'score': '33'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}, {'period_value': '5', 'period_name': 'OT1', 'score': '7'}, {'period_value': '6', 'period_name': 'OT2', 'score': '9'}, {'period_value': '7', 'period_name': 'OT3', 'score': '11'}, {'period_value': '8', 'period_name': 'OT4', 'score': '11'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'KKSE-FM 92.5'}]"
