id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,visitor.linescores.period,home.linescores.period
0021800796,20190205/LACCHA,22018,20190205,1900,Spectrum Center,Charlotte,NC,USA,20190205,1900,20190205,1600,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800796/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'AM 570 LA Sports'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Charlotte'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Prime Ticket'}]",1610612746,LAC,LA,LAC,Clippers,clippers,clippers,117,1610612766,CHA,Charlotte,CHA,Hornets,hornets,hornets,115,,
0021800797,20190205/BOSCLE,22018,20190205,1900,Quicken Loans Arena,Cleveland,OH,USA,20190205,1900,20190205,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800797/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WROR (105.7 FM)'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WTAM 1100 / 100.7 WMMS / 87.7 FM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Ohio'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC Sports Boston'}]",1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,103,1610612739,CLE,Cleveland,CLE,Cavaliers,cavaliers,cavaliers,96,,
0021800798,20190205/LALIND,22018,20190205,1900,Bankers Life Fieldhouse,Indianapolis,IN,USA,20190205,1900,20190205,1600,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800798/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '710 AM ESPN / 1330 AM ESPN DEPORTES'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '1070 The Fan/107.5 FM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Indiana'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Spectrum SportsNet'}]",1610612747,LAL,Los Angeles,LAL,Lakers,lakers,lakers,94,1610612754,IND,Indiana,IND,Pacers,pacers,pacers,136,,
0021800799,20190205/DETNYK,22018,20190205,1930,Madison Square Garden,New York,NY,USA,20190205,1930,20190205,1930,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800799/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,"[{'name': 'MSG', 'long_nm': 'MSG', 'code': 'nykr', 'url': 'http://www.msggo.com/', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '97.1 FM The Ticket'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN NY 98.7'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'MSG'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Detroit'}]",1610612765,DET,Detroit,DET,Pistons,pistons,pistons,105,1610612752,NYK,New York,NYK,Knicks,knicks,knicks,92,,
0021800800,20190205/TORPHI,22018,20190205,2000,Wells Fargo Center,Philadelphia,PA,USA,20190205,2000,20190205,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800800/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'TNT', 'long_nm': '', 'code': 'tnt', 'url': 'http://www.tntdrama.com/watchtnt/', 'mobile_url': '', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Sportsnet 590 The FAN'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '97.5 The Fanatic'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'TNT'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'NBC Sports Philadelphia'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'TSN1/4/5'}]",1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,119,1610612755,PHI,Philadelphia,PHI,76ers,sixers,sixers,107,,
0021800801,20190205/MINMEM,22018,20190205,2000,FedEx Forum,Memphis,TN,USA,20190205,1900,20190205,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800801/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '830 WCCO'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Memphis'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports North Plus'}]",1610612750,MIN,Minnesota,MIN,Timberwolves,timberwolves,timberwolves,106,1610612763,MEM,Memphis,MEM,Grizzlies,grizzlies,grizzlies,108,"[{'period_value': '1', 'period_name': 'Q1', 'score': '19'}, {'period_value': '2', 'period_name': 'Q2', 'score': '35'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '23'}]","[{'period_value': '1', 'period_name': 'Q1', 'score': '32'}, {'period_value': '2', 'period_name': 'Q2', 'score': '34'}, {'period_value': '3', 'period_name': 'Q3', 'score': '19'}, {'period_value': '4', 'period_name': 'Q4', 'score': '23'}]"
0021800802,20190205/ORLOKC,22018,20190205,2000,Chesapeake Energy Arena,Oklahoma City,OK,USA,20190205,1900,20190205,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800802/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'FM 96.9 The Game'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WWLS 98.1FM OKC / 930AM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Oklahoma'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Florida'}]",1610612753,ORL,Orlando,ORL,Magic,magic,magic,122,1610612760,OKC,Oklahoma City,OKC,Thunder,thunder,thunder,132,,
0021800803,20190205/MIAPOR,22018,20190205,2230,Moda Center,Portland,OR,USA,20190205,1930,20190205,2230,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021800803/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'TNT', 'long_nm': '', 'code': 'tnt', 'url': 'http://www.tntdrama.com/watchtnt/', 'mobile_url': '', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '790 The Ticket / S: WAQI 710 AM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Rip City Radio 620'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'TNT'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN1'}]",1610612748,MIA,Miami,MIA,Heat,heat,heat,118,1610612757,POR,Portland,POR,Trail Blazers,blazers,blazers,108,,
