id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio,broadcasters.tv.broadcaster,playoffs.round,playoffs.conference,playoffs.series,playoffs.gameId,playoffs.gameStatus,playoffs.game_number,playoffs.game_necessary_flag,playoffs.home_seed,playoffs.visitor_seed,playoffs.home_wins,playoffs.visitor_wins,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0041800303,20190519/MILTOR,42018,20190519,1900,Scotiabank Arena,Toronto,ON,Canada,20190519,1900,20190519,1800,1,1,0,1,0,https://a.data.nba.com/tickets/single/2019/0041800303/WEB_MWEB,6,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'TNT', 'long_nm': '', 'code': 'tnt', 'url': 'http://www.tntdrama.com/watchtnt/', 'mobile_url': '', 'home_visitor': 'natl'}, {'name': 'TNTOT', 'long_nm': '', 'code': 'tntot', 'url': 'http://www.nba.com/tntovertime/', 'mobile_url': '', 'home_visitor': 'natl'}]",,"[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'TNT'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'SN1/E/O/W/P'}]",3,East,1,0041800303,3,3,0,2,1,1,2,1610612749,MIL,Milwaukee,MIL,Bucks,bucks,bucks,112,"[{'period_value': '1', 'period_name': 'Q1', 'score': '21'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '24'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}, {'period_value': '5', 'period_name': 'OT1', 'score': '7'}, {'period_value': '6', 'period_name': 'OT2', 'score': '9'}]",1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,118,"[{'period_value': '1', 'period_name': 'Q1', 'score': '30'}, {'period_value': '2', 'period_name': 'Q2', 'score': '28'}, {'period_value': '3', 'period_name': 'Q3', 'score': '19'}, {'period_value': '4', 'period_name': 'Q4', 'score': '19'}, {'period_value': '5', 'period_name': 'OT1', 'score': '7'}, {'period_value': '6', 'period_name': 'OT2', 'score': '15'}]"
