gameId,seasonStageId,startDateEastern,period.current,period.type,period.maxRegular,hTeam.teamId,hTeam.score,vTeam.teamId,vTeam.score
0021800037,2,20181021,4,0,4,1610612760,120,1610612758,131
0021800038,2,20181021,4,0,4,1610612743,100,1610612744,98
0021800039,2,20181021,4,0,4,1610612746,115,1610612745,112
0021800040,2,20181022,4,0,4,1610612738,90,1610612753,93
0021800041,2,20181022,4,0,4,1610612761,127,1610612766,106
0021800042,2,20181022,4,0,4,1610612749,124,1610612752,113
0021800043,2,20181022,4,0,4,1610612750,101,1610612754,91
0021800044,2,20181022,4,0,4,1610612742,115,1610612741,109
0021800045,2,20181022,4,0,4,1610612762,84,1610612763,92
0021800046,2,20181022,5,0,4,1610612757,124,1610612764,125
0021800047,2,20181022,4,0,4,1610612744,123,1610612756,103
0021800048,2,20181022,5,0,4,1610612747,142,1610612759,143
0021800049,2,20181023,5,0,4,1610612765,133,1610612755,132
0021800050,2,20181023,4,0,4,1610612740,116,1610612746,109
0021800051,2,20181023,4,0,4,1610612743,126,1610612758,112
0021800052,2,20181024,4,0,4,1610612737,111,1610612742,104
0021800053,2,20181024,4,0,4,1610612739,86,1610612751,102
0021800054,2,20181024,4,0,4,1610612748,110,1610612752,87
0021800055,2,20181024,4,0,4,1610612761,112,1610612750,105
0021800056,2,20181024,4,0,4,1610612741,112,1610612766,110
0021800057,2,20181024,4,0,4,1610612745,89,1610612762,100
0021800058,2,20181024,4,0,4,1610612759,96,1610612754,116
0021800059,2,20181024,4,0,4,1610612749,123,1610612755,108
0021800060,2,20181024,4,0,4,1610612756,113,1610612747,131
0021800061,2,20181024,4,0,4,1610612758,97,1610612763,92
0021800062,2,20181024,4,0,4,1610612744,144,1610612764,122
0021800063,2,20181025,4,0,4,1610612765,110,1610612739,103
0021800064,2,20181025,4,0,4,1610612753,114,1610612757,128
0021800065,2,20181025,4,0,4,1610612760,95,1610612738,101
0021800066,2,20181025,4,0,4,1610612747,121,1610612743,114
0021800067,2,20181026,4,0,4,1610612766,135,1610612741,106
0021800068,2,20181026,4,0,4,1610612752,100,1610612744,128
0021800069,2,20181026,4,0,4,1610612761,116,1610612742,107
0021800070,2,20181026,4,0,4,1610612745,113,1610612746,133
0021800071,2,20181026,4,0,4,1610612750,95,1610612749,125
0021800072,2,20181026,4,0,4,1610612740,117,1610612751,115
0021800073,2,20181026,4,0,4,1610612758,116,1610612764,112
0021800074,2,20181027,4,0,4,1610612765,89,1610612738,109
0021800075,2,20181027,4,0,4,1610612740,111,1610612762,132
0021800076,2,20181027,4,0,4,1610612737,85,1610612741,97
0021800077,2,20181027,4,0,4,1610612739,107,1610612754,119
0021800078,2,20181027,4,0,4,1610612755,105,1610612766,103
0021800079,2,20181027,4,0,4,1610612748,120,1610612757,111
0021800080,2,20181027,4,0,4,1610612763,117,1610612756,96
0021800081,2,20181027,4,0,4,1610612749,113,1610612753,91
0021800082,2,20181027,4,0,4,1610612759,110,1610612747,106
0021800083,2,20181028,4,0,4,1610612751,114,1610612744,120
0021800084,2,20181028,4,0,4,1610612742,104,1610612762,113
0021800085,2,20181028,4,0,4,1610612760,117,1610612756,110
0021800086,2,20181028,4,0,4,1610612746,136,1610612764,104
0021800087,2,20181029,4,0,4,1610612754,93,1610612757,103
0021800088,2,20181029,4,0,4,1610612755,113,1610612737,92
0021800089,2,20181029,4,0,4,1610612748,113,1610612758,123
0021800090,2,20181029,4,0,4,1610612752,115,1610612751,96
0021800091,2,20181029,4,0,4,1610612741,124,1610612744,149
0021800092,2,20181029,4,0,4,1610612749,124,1610612761,109
0021800093,2,20181029,4,0,4,1610612750,124,1610612747,120
0021800094,2,20181029,5,0,4,1610612759,113,1610612742,108
0021800095,2,20181029,4,0,4,1610612743,116,1610612740,111
0021800096,2,20181030,4,0,4,1610612766,125,1610612748,113
0021800097,2,20181030,4,0,4,1610612739,136,1610612737,114
0021800098,2,20181030,4,0,4,1610612753,99,1610612758,107
0021800099,2,20181030,4,0,4,1610612738,108,1610612765,105
0021800100,2,20181030,4,0,4,1610612761,129,1610612755,112
0021800101,2,20181030,4,0,4,1610612745,85,1610612757,104
0021800102,2,20181030,4,0,4,1610612763,107,1610612764,95
0021800103,2,20181030,4,0,4,1610612760,128,1610612746,110
0021800104,2,20181031,5,0,4,1610612751,120,1610612765,119
0021800105,2,20181031,4,0,4,1610612752,101,1610612754,107
0021800106,2,20181031,5,0,4,1610612741,107,1610612743,108
0021800107,2,20181031,4,0,4,1610612750,128,1610612762,125
0021800108,2,20181031,4,0,4,1610612744,131,1610612740,121
0021800109,2,20181031,4,0,4,1610612747,114,1610612742,113
0021800110,2,20181031,4,0,4,1610612756,90,1610612759,120
0021800111,2,20181101,4,0,4,1610612766,107,1610612760,111
0021800112,2,20181101,4,0,4,1610612739,91,1610612743,110
0021800113,2,20181101,4,0,4,1610612755,122,1610612746,113
0021800114,2,20181101,4,0,4,1610612737,115,1610612758,146
0021800115,2,20181101,4,0,4,1610612738,117,1610612749,113
0021800116,2,20181101,4,0,4,1610612757,132,1610612740,119
0021800117,2,20181102,4,0,4,1610612753,95,1610612746,120
0021800118,2,20181102,4,0,4,1610612751,111,1610612745,119
0021800119,2,20181102,4,0,4,1610612764,111,1610612760,134
0021800120,2,20181102,4,0,4,1610612741,105,1610612754,107
0021800121,2,20181102,4,0,4,1610612742,106,1610612752,118
0021800122,2,20181102,4,0,4,1610612762,100,1610612763,110
0021800123,2,20181102,4,0,4,1610612756,98,1610612761,107
0021800124,2,20181102,4,0,4,1610612744,116,1610612750,99
0021800125,2,20181103,4,0,4,1610612755,109,1610612765,99
0021800126,2,20181103,4,0,4,1610612766,126,1610612739,94
0021800127,2,20181103,4,0,4,1610612754,102,1610612738,101
0021800128,2,20181103,4,0,4,1610612737,123,1610612748,118
0021800129,2,20181103,4,0,4,1610612741,88,1610612745,96
0021800130,2,20181103,4,0,4,1610612759,109,1610612740,95
0021800131,2,20181103,4,0,4,1610612743,103,1610612762,88
0021800132,2,20181103,4,0,4,1610612757,110,1610612747,114
0021800133,2,20181104,4,0,4,1610612749,144,1610612758,109
0021800134,2,20181104,4,0,4,1610612751,122,1610612755,97
0021800135,2,20181104,4,0,4,1610612764,108,1610612752,95
0021800137,2,20181104,4,0,4,1610612759,110,1610612753,117
0021800136,2,20181104,4,0,4,1610612756,102,1610612763,100
0021800138,2,20181104,4,0,4,1610612757,111,1610612750,81
0021800139,2,20181104,4,0,4,1610612747,107,1610612761,121
0021800140,2,20181105,5,0,4,1610612765,115,1610612748,120
0021800141,2,20181105,4,0,4,1610612754,94,1610612745,98
0021800142,2,20181105,4,0,4,1610612753,102,1610612739,100
0021800143,2,20181105,6,0,4,1610612752,115,1610612741,116
0021800144,2,20181105,4,0,4,1610612760,122,1610612740,116
0021800145,2,20181105,4,0,4,1610612743,115,1610612738,107
0021800146,2,20181105,4,0,4,1610612762,111,1610612761,124
0021800147,2,20181105,4,0,4,1610612744,117,1610612763,101
0021800148,2,20181105,4,0,4,1610612746,120,1610612750,109
0021800149,2,20181106,4,0,4,1610612766,113,1610612737,102
0021800150,2,20181106,4,0,4,1610612742,119,1610612764,100
0021800151,2,20181106,4,0,4,1610612756,82,1610612751,104
0021800152,2,20181106,4,0,4,1610612757,118,1610612749,103
0021800153,2,20181107,4,0,4,1610612739,86,1610612760,95
0021800154,2,20181107,4,0,4,1610612753,96,1610612765,103
0021800155,2,20181107,4,0,4,1610612737,107,1610612752,112
0021800156,2,20181107,4,0,4,1610612748,95,1610612759,88
0021800157,2,20181107,4,0,4,1610612754,94,1610612755,100
0021800158,2,20181107,4,0,4,1610612763,89,1610612743,87
0021800159,2,20181107,4,0,4,1610612740,107,1610612741,98
0021800160,2,20181107,4,0,4,1610612762,117,1610612742,102
0021800161,2,20181107,4,0,4,1610612758,105,1610612761,114
0021800162,2,20181107,4,0,4,1610612747,114,1610612750,110
0021800163,2,20181108,4,0,4,1610612760,98,1610612745,80
0021800164,2,20181108,5,0,4,1610612756,109,1610612738,116
0021800165,2,20181108,4,0,4,1610612757,116,1610612746,105
0021800166,2,20181108,4,0,4,1610612744,111,1610612749,134
0021800167,2,20181109,4,0,4,1610612753,117,1610612764,108
0021800168,2,20181109,5,0,4,1610612755,133,1610612766,132
0021800169,2,20181109,4,0,4,1610612737,109,1610612765,124
0021800170,2,20181109,4,0,4,1610612748,102,1610612754,110
0021800171,2,20181109,4,0,4,1610612743,110,1610612751,112
0021800172,2,20181109,4,0,4,1610612762,123,1610612738,115
0021800173,2,20181109,4,0,4,1610612758,121,1610612750,110
0021800174,2,20181110,4,0,4,1610612761,128,1610612752,112
0021800175,2,20181110,5,0,4,1610612746,128,1610612749,126
0021800176,2,20181110,4,0,4,1610612740,119,1610612756,99
0021800177,2,20181110,4,0,4,1610612748,110,1610612764,116
0021800178,2,20181110,4,0,4,1610612741,99,1610612739,98
0021800179,2,20181110,5,0,4,1610612763,112,1610612755,106
0021800180,2,20181110,4,0,4,1610612759,96,1610612745,89
0021800182,2,20181110,4,0,4,1610612744,116,1610612751,100
0021800181,2,20181110,4,0,4,1610612742,111,1610612760,96
0021800183,2,20181110,4,0,4,1610612758,86,1610612747,101
0021800184,2,20181111,4,0,4,1610612765,103,1610612766,113
0021800185,2,20181111,4,0,4,1610612745,115,1610612754,103
0021800186,2,20181111,4,0,4,1610612752,89,1610612753,115
0021800187,2,20181111,4,0,4,1610612743,114,1610612749,121
0021800188,2,20181111,4,0,4,1610612757,100,1610612738,94
0021800189,2,20181111,4,0,4,1610612747,107,1610612737,106
0021800190,2,20181112,4,0,4,1610612764,117,1610612753,109
0021800191,2,20181112,4,0,4,1610612748,114,1610612755,124
0021800192,2,20181112,4,0,4,1610612761,110,1610612740,126
0021800193,2,20181112,4,0,4,1610612741,98,1610612742,103
0021800194,2,20181112,4,0,4,1610612763,88,1610612762,96
0021800195,2,20181112,4,0,4,1610612750,120,1610612751,113
0021800196,2,20181112,4,0,4,1610612760,118,1610612756,101
0021800197,2,20181112,4,0,4,1610612758,104,1610612759,99
0021800198,2,20181112,5,0,4,1610612746,121,1610612744,116
0021800199,2,20181113,4,0,4,1610612739,113,1610612766,89
0021800200,2,20181113,4,0,4,1610612743,99,1610612745,109
0021800201,2,20181113,4,0,4,1610612744,110,1610612737,103
0021800202,2,20181114,4,0,4,1610612753,111,1610612755,106
0021800203,2,20181114,4,0,4,1610612764,119,1610612739,95
0021800204,2,20181114,4,0,4,1610612738,111,1610612741,82
0021800205,2,20181114,4,0,4,1610612751,107,1610612748,120
0021800206,2,20181114,4,0,4,1610612761,104,1610612765,106
0021800207,2,20181114,4,0,4,1610612749,113,1610612763,116
0021800208,2,20181114,4,0,4,1610612750,107,1610612740,100
0021800209,2,20181114,4,0,4,1610612760,128,1610612752,103
0021800210,2,20181114,4,0,4,1610612742,118,1610612762,68
0021800211,2,20181114,4,0,4,1610612756,116,1610612759,96
0021800212,2,20181114,4,0,4,1610612747,126,1610612757,117
0021800213,2,20181115,4,0,4,1610612745,107,1610612744,86
0021800214,2,20181115,4,0,4,1610612743,138,1610612737,93
0021800215,2,20181115,4,0,4,1610612746,116,1610612759,111
0021800216,2,20181116,5,0,4,1610612738,123,1610612761,116
0021800217,2,20181116,4,0,4,1610612754,99,1610612748,91
0021800218,2,20181116,4,0,4,1610612755,113,1610612762,107
0021800219,2,20181116,4,0,4,1610612764,104,1610612751,115
0021800220,2,20181116,4,0,4,1610612763,112,1610612758,104
0021800221,2,20181116,4,0,4,1610612750,112,1610612757,96
0021800222,2,20181116,4,0,4,1610612740,129,1610612752,124
0021800223,2,20181116,4,0,4,1610612749,123,1610612741,104
0021800224,2,20181117,4,0,4,1610612751,119,1610612746,127
0021800225,2,20181117,5,0,4,1610612766,119,1610612755,122
0021800226,2,20181117,4,0,4,1610612754,97,1610612737,89
0021800227,2,20181117,4,0,4,1610612753,130,1610612747,117
0021800228,2,20181117,4,0,4,1610612740,125,1610612743,115
0021800229,2,20181117,4,0,4,1610612738,86,1610612762,98
0021800230,2,20181117,4,0,4,1610612741,83,1610612761,122
0021800231,2,20181117,4,0,4,1610612745,132,1610612758,112
0021800232,2,20181117,4,0,4,1610612742,112,1610612744,109
0021800233,2,20181117,4,0,4,1610612756,100,1610612760,110
0021800234,2,20181118,4,0,4,1610612750,87,1610612763,100
0021800235,2,20181118,4,0,4,1610612748,97,1610612747,113
0021800236,2,20181118,4,0,4,1610612753,131,1610612752,117
0021800237,2,20181118,4,0,4,1610612764,109,1610612757,119
0021800238,2,20181118,4,0,4,1610612759,104,1610612744,92
0021800239,2,20181119,4,0,4,1610612766,117,1610612738,112
0021800240,2,20181119,4,0,4,1610612765,113,1610612739,102
0021800241,2,20181119,4,0,4,1610612754,121,1610612762,94
0021800242,2,20181119,4,0,4,1610612755,119,1610612756,114
0021800243,2,20181119,4,0,4,1610612737,119,1610612746,127
0021800244,2,20181119,4,0,4,1610612763,98,1610612742,88
0021800245,2,20181119,4,0,4,1610612749,104,1610612743,98
0021800246,2,20181119,4,0,4,1610612740,140,1610612759,126
0021800247,2,20181119,4,0,4,1610612758,117,1610612760,113
0021800248,2,20181120,4,0,4,1610612753,91,1610612761,93
0021800249,2,20181120,4,0,4,1610612764,125,1610612746,118
0021800250,2,20181120,4,0,4,1610612748,92,1610612751,104
0021800251,2,20181120,4,0,4,1610612752,114,1610612757,118
0021800252,2,20181121,4,0,4,1610612766,127,1610612754,109
0021800253,2,20181121,4,0,4,1610612755,121,1610612740,120
0021800254,2,20181121,4,0,4,1610612737,108,1610612761,124
0021800255,2,20181121,4,0,4,1610612738,109,1610612752,117
0021800256,2,20181121,4,0,4,1610612739,105,1610612747,109
0021800257,2,20181121,4,0,4,1610612741,124,1610612756,116
0021800258,2,20181121,4,0,4,1610612745,126,1610612765,124
0021800259,2,20181121,4,0,4,1610612749,143,1610612757,100
0021800260,2,20181121,4,0,4,1610612750,101,1610612743,103
0021800261,2,20181121,4,0,4,1610612742,119,1610612751,113
0021800262,2,20181121,4,0,4,1610612759,103,1610612763,104
0021800263,2,20181121,4,0,4,1610612762,110,1610612758,119
0021800264,2,20181121,4,0,4,1610612744,95,1610612760,123
0021800265,2,20181123,4,0,4,1610612751,102,1610612750,112
0021800266,2,20181123,5,0,4,1610612746,112,1610612763,107
0021800267,2,20181123,5,0,4,1610612765,116,1610612745,111
0021800268,2,20181123,4,0,4,1610612737,96,1610612738,114
0021800269,2,20181123,4,0,4,1610612752,114,1610612740,109
0021800270,2,20181123,4,0,4,1610612755,112,1610612739,121
0021800271,2,20181123,4,0,4,1610612761,125,1610612764,107
0021800272,2,20181123,4,0,4,1610612754,100,1610612759,111
0021800273,2,20181123,4,0,4,1610612741,96,1610612748,103
0021800274,2,20181123,4,0,4,1610612760,109,1610612766,104
0021800275,2,20181123,4,0,4,1610612749,114,1610612756,116
0021800276,2,20181123,4,0,4,1610612743,112,1610612753,87
0021800277,2,20181123,4,0,4,1610612744,125,1610612757,97
0021800278,2,20181123,4,0,4,1610612747,90,1610612762,83
0021800279,2,20181124,4,0,4,1610612739,117,1610612745,108
0021800280,2,20181124,4,0,4,1610612764,124,1610612740,114
0021800281,2,20181124,4,0,4,1610612750,111,1610612741,96
0021800282,2,20181124,4,0,4,1610612760,98,1610612743,105
0021800283,2,20181124,4,0,4,1610612742,113,1610612738,104
0021800284,2,20181124,4,0,4,1610612749,135,1610612759,129
0021800285,2,20181124,4,0,4,1610612744,117,1610612758,116
0021800286,2,20181125,4,0,4,1610612747,104,1610612753,108
0021800287,2,20181125,4,0,4,1610612765,118,1610612756,107
0021800288,2,20181125,4,0,4,1610612737,124,1610612766,123
0021800289,2,20181125,4,0,4,1610612751,125,1610612755,127
0021800290,2,20181125,4,0,4,1610612761,125,1610612748,115
0021800291,2,20181125,4,0,4,1610612763,98,1610612752,103
0021800292,2,20181125,4,0,4,1610612758,112,1610612762,133
0021800293,2,20181125,4,0,4,1610612757,100,1610612746,104
0021800294,2,20181126,4,0,4,1610612766,110,1610612749,107
0021800295,2,20181126,4,0,4,1610612739,95,1610612750,102
0021800296,2,20181126,5,0,4,1610612764,135,1610612745,131
0021800297,2,20181126,4,0,4,1610612741,107,1610612759,108
0021800298,2,20181126,4,0,4,1610612740,107,1610612738,124
0021800299,2,20181126,4,0,4,1610612762,88,1610612754,121
0021800300,2,20181126,4,0,4,1610612744,116,1610612753,110
0021800301,2,20181127,4,0,4,1610612765,115,1610612752,108
0021800302,2,20181127,4,0,4,1610612748,113,1610612737,115
0021800303,2,20181127,4,0,4,1610612763,114,1610612761,122
0021800304,2,20181127,4,0,4,1610612743,117,1610612747,85
0021800305,2,20181127,4,0,4,1610612756,104,1610612754,109
0021800306,2,20181128,4,0,4,1610612766,108,1610612737,94
0021800307,2,20181128,4,0,4,1610612755,117,1610612752,91
0021800308,2,20181128,4,0,4,1610612751,91,1610612762,101
0021800309,2,20181128,4,0,4,1610612745,108,1610612742,128
0021800310,2,20181128,4,0,4,1610612749,116,1610612741,113
0021800311,2,20181128,4,0,4,1610612750,128,1610612759,89
0021800312,2,20181128,4,0,4,1610612740,125,1610612764,104
0021800313,2,20181128,4,0,4,1610612760,100,1610612739,83
0021800314,2,20181128,4,0,4,1610612757,115,1610612753,112
0021800315,2,20181128,4,0,4,1610612746,115,1610612756,99
0021800316,2,20181129,5,0,4,1610612761,131,1610612744,128
0021800317,2,20181129,4,0,4,1610612747,104,1610612754,96
0021800318,2,20181129,4,0,4,1610612758,121,1610612746,133
0021800319,2,20181130,4,0,4,1610612738,128,1610612739,95
0021800320,2,20181130,4,0,4,1610612766,111,1610612762,119
0021800321,2,20181130,4,0,4,1610612765,107,1610612741,88
0021800322,2,20181130,4,0,4,1610612755,123,1610612764,98
0021800323,2,20181130,6,0,4,1610612751,125,1610612763,131
0021800324,2,20181130,4,0,4,1610612748,106,1610612740,101
0021800325,2,20181130,4,0,4,1610612760,124,1610612737,109
0021800326,2,20181130,4,0,4,1610612759,105,1610612745,136
0021800327,2,20181130,4,0,4,1610612756,85,1610612753,99
0021800328,2,20181130,4,0,4,1610612747,114,1610612742,103
0021800329,2,20181130,4,0,4,1610612757,112,1610612743,113
0021800330,2,20181201,5,0,4,1610612752,136,1610612749,134
0021800331,2,20181201,4,0,4,1610612765,111,1610612744,102
0021800333,2,20181201,4,0,4,1610612764,102,1610612751,88
0021800332,2,20181201,4,0,4,1610612739,95,1610612761,106
0021800334,2,20181201,4,0,4,1610612745,121,1610612741,105
0021800335,2,20181201,4,0,4,1610612750,109,1610612738,118
0021800336,2,20181201,4,0,4,1610612758,111,1610612754,110
0021800337,2,20181202,4,0,4,1610612747,120,1610612756,96
0021800338,2,20181202,4,0,4,1610612766,109,1610612740,119
0021800339,2,20181202,4,0,4,1610612748,102,1610612762,100
0021800340,2,20181202,4,0,4,1610612755,103,1610612763,95
0021800341,2,20181202,4,0,4,1610612742,114,1610612746,110
0021800342,2,20181202,4,0,4,1610612759,131,1610612757,118
0021800343,2,20181203,4,0,4,1610612765,83,1610612760,110
0021800344,2,20181203,4,0,4,1610612737,111,1610612744,128
0021800345,2,20181203,4,0,4,1610612751,97,1610612739,99
0021800346,2,20181203,4,0,4,1610612752,107,1610612764,110
0021800347,2,20181203,4,0,4,1610612761,103,1610612743,106
0021800348,2,20181203,4,0,4,1610612750,103,1610612745,91
0021800349,2,20181203,4,0,4,1610612740,126,1610612746,129
0021800350,2,20181204,4,0,4,1610612754,96,1610612741,90
0021800351,2,20181204,4,0,4,1610612748,90,1610612753,105
0021800352,2,20181204,4,0,4,1610612742,111,1610612757,102
0021800353,2,20181204,4,0,4,1610612756,105,1610612758,122
0021800354,2,20181204,4,0,4,1610612762,139,1610612759,105
0021800355,2,20181205,4,0,4,1610612739,105,1610612744,129
0021800356,2,20181205,5,0,4,1610612753,118,1610612743,124
0021800357,2,20181205,4,0,4,1610612737,117,1610612764,131
0021800358,2,20181205,4,0,4,1610612751,112,1610612760,114
0021800359,2,20181205,4,0,4,1610612761,113,1610612755,102
0021800360,2,20181205,4,0,4,1610612763,96,1610612746,86
0021800361,2,20181205,4,0,4,1610612749,115,1610612765,92
0021800362,2,20181205,4,0,4,1610612750,121,1610612766,104
0021800363,2,20181205,4,0,4,1610612740,132,1610612742,106
0021800364,2,20181205,4,0,4,1610612747,121,1610612759,113
0021800365,2,20181206,4,0,4,1610612738,128,1610612752,100
0021800366,2,20181206,4,0,4,1610612757,108,1610612756,86
0021800367,2,20181206,4,0,4,1610612762,118,1610612745,91
0021800368,2,20181207,4,0,4,1610612766,113,1610612743,107
0021800369,2,20181207,4,0,4,1610612765,111,1610612755,117
