gameId,seasonStageId,startDateEastern,period.current,period.type,period.maxRegular,hTeam.teamId,hTeam.score,vTeam.teamId,vTeam.score
0021900072,2,20191101,4,0,4,1610612738,104,1610612752,102
0021900073,2,20191101,4,0,4,1610612741,112,1610612765,106
0021900074,2,20191101,5,0,4,1610612742,110,1610612747,119
0021900075,2,20191101,4,0,4,1610612758,102,1610612762,101
0021900076,2,20191101,4,0,4,1610612744,110,1610612759,127
0021900077,2,20191102,4,0,4,1610612760,115,1610612740,104
0021900078,2,20191102,4,0,4,1610612765,113,1610612751,109
0021900079,2,20191102,4,0,4,1610612753,87,1610612743,91
0021900080,2,20191102,4,0,4,1610612764,109,1610612750,131
0021900081,2,20191102,4,0,4,1610612763,105,1610612756,114
0021900082,2,20191102,4,0,4,1610612749,115,1610612761,105
0021900083,2,20191102,4,0,4,1610612744,87,1610612766,93
0021900084,2,20191102,4,0,4,1610612757,128,1610612755,129
0021900085,2,20191103,4,0,4,1610612754,108,1610612741,95
0021900086,2,20191103,4,0,4,1610612748,129,1610612745,100
0021900087,2,20191103,4,0,4,1610612752,92,1610612758,113
0021900088,2,20191103,4,0,4,1610612759,96,1610612747,103
0021900089,2,20191103,4,0,4,1610612739,111,1610612742,131
0021900090,2,20191103,4,0,4,1610612746,105,1610612762,94
0021900091,2,20191104,4,0,4,1610612764,115,1610612765,99
0021900092,2,20191104,4,0,4,1610612751,135,1610612740,125
0021900093,2,20191104,4,0,4,1610612763,100,1610612745,107
0021900094,2,20191104,4,0,4,1610612750,106,1610612749,134
0021900095,2,20191104,4,0,4,1610612756,114,1610612755,109
0021900096,2,20191104,4,0,4,1610612744,127,1610612757,118
0021900097,2,20191105,5,0,4,1610612766,122,1610612754,120
0021900098,2,20191105,4,0,4,1610612739,113,1610612738,119
0021900099,2,20191105,4,0,4,1610612737,108,1610612759,100
0021900100,2,20191105,4,0,4,1610612741,112,1610612747,118
0021900101,2,20191105,4,0,4,1610612760,102,1610612753,94
0021900102,2,20191105,4,0,4,1610612743,109,1610612748,89
0021900103,2,20191106,4,0,4,1610612765,122,1610612752,102
0021900104,2,20191106,4,0,4,1610612754,121,1610612764,106
0021900105,2,20191106,4,0,4,1610612737,93,1610612741,113
0021900106,2,20191106,4,0,4,1610612761,124,1610612758,120
0021900107,2,20191106,4,0,4,1610612745,129,1610612744,112
0021900108,2,20191106,4,0,4,1610612763,137,1610612750,121
0021900109,2,20191106,4,0,4,1610612742,107,1610612753,106
0021900110,2,20191106,4,0,4,1610612762,106,1610612755,104
0021900111,2,20191106,4,0,4,1610612746,124,1610612749,129
0021900112,2,20191107,4,0,4,1610612766,87,1610612738,108
0021900113,2,20191107,4,0,4,1610612759,121,1610612760,112
0021900114,2,20191107,4,0,4,1610612756,108,1610612748,124
0021900115,2,20191107,4,0,4,1610612746,107,1610612757,101
0021900116,2,20191108,4,0,4,1610612754,112,1610612765,106
0021900117,2,20191108,4,0,4,1610612753,118,1610612763,86
0021900118,2,20191108,4,0,4,1610612764,100,1610612739,113
0021900119,2,20191108,4,0,4,1610612737,109,1610612758,121
0021900120,2,20191108,5,0,4,1610612750,125,1610612744,119
0021900121,2,20191108,4,0,4,1610612740,104,1610612761,122
0021900122,2,20191108,4,0,4,1610612742,102,1610612752,106
0021900123,2,20191108,4,0,4,1610612743,100,1610612755,97
0021900124,2,20191108,4,0,4,1610612762,103,1610612749,100
0021900125,2,20191108,4,0,4,1610612757,115,1610612751,119
0021900126,2,20191108,4,0,4,1610612747,95,1610612748,80
0021900127,2,20191109,4,0,4,1610612759,115,1610612738,135
0021900128,2,20191109,4,0,4,1610612766,110,1610612740,115
0021900129,2,20191109,4,0,4,1610612741,94,1610612745,117
0021900130,2,20191109,4,0,4,1610612763,122,1610612742,138
0021900131,2,20191109,4,0,4,1610612760,114,1610612744,108
0021900132,2,20191110,5,0,4,1610612750,98,1610612743,100
0021900133,2,20191110,4,0,4,1610612753,102,1610612754,109
0021900134,2,20191110,4,0,4,1610612755,114,1610612766,106
0021900135,2,20191110,4,0,4,1610612760,119,1610612749,121
0021900136,2,20191110,4,0,4,1610612752,87,1610612739,108
0021900137,2,20191110,4,0,4,1610612756,138,1610612751,112
0021900138,2,20191110,5,0,4,1610612757,124,1610612737,113
0021900139,2,20191110,4,0,4,1610612747,104,1610612761,113
0021900140,2,20191111,4,0,4,1610612765,114,1610612750,120
0021900141,2,20191111,4,0,4,1610612738,116,1610612742,106
0021900143,2,20191111,4,0,4,1610612759,109,1610612763,113
0021900142,2,20191111,4,0,4,1610612740,116,1610612745,122
0021900144,2,20191111,4,0,4,1610612744,108,1610612762,122
0021900145,2,20191111,4,0,4,1610612746,98,1610612761,88
0021900146,2,20191112,4,0,4,1610612754,111,1610612760,85
0021900147,2,20191112,4,0,4,1610612755,98,1610612739,97
0021900148,2,20191112,4,0,4,1610612748,117,1610612765,108
0021900149,2,20191112,4,0,4,1610612741,120,1610612752,102
0021900150,2,20191112,4,0,4,1610612743,121,1610612737,125
0021900151,2,20191112,4,0,4,1610612756,115,1610612747,123
0021900152,2,20191112,4,0,4,1610612762,119,1610612751,114
0021900153,2,20191112,4,0,4,1610612758,107,1610612757,99
0021900154,2,20191113,4,0,4,1610612766,117,1610612763,119
0021900155,2,20191113,4,0,4,1610612753,112,1610612755,97
0021900156,2,20191113,4,0,4,1610612738,140,1610612764,133
0021900157,2,20191113,4,0,4,1610612745,102,1610612746,93
0021900158,2,20191113,4,0,4,1610612750,129,1610612759,114
0021900159,2,20191113,4,0,4,1610612747,120,1610612744,94
0021900160,2,20191113,4,0,4,1610612757,106,1610612761,114
0021900161,2,20191114,4,0,4,1610612739,97,1610612748,108
0021900162,2,20191114,4,0,4,1610612752,106,1610612742,103
0021900163,2,20191114,4,0,4,1610612749,124,1610612741,115
0021900164,2,20191114,4,0,4,1610612740,132,1610612746,127
0021900165,2,20191114,4,0,4,1610612756,128,1610612737,112
0021900166,2,20191114,4,0,4,1610612743,101,1610612751,93
0021900167,2,20191115,4,0,4,1610612766,109,1610612765,106
0021900168,2,20191115,4,0,4,1610612753,111,1610612759,109
0021900169,2,20191115,4,0,4,1610612745,111,1610612754,102
0021900170,2,20191115,4,0,4,1610612763,107,1610612762,106
0021900171,2,20191115,4,0,4,1610612750,116,1610612764,137
0021900172,2,20191115,5,0,4,1610612760,127,1610612755,119
0021900173,2,20191115,4,0,4,1610612744,100,1610612738,105
0021900174,2,20191115,4,0,4,1610612747,99,1610612758,97
0021900175,2,20191116,4,0,4,1610612741,111,1610612751,117
0021900176,2,20191116,4,0,4,1610612754,83,1610612749,102
0021900177,2,20191116,4,0,4,1610612752,102,1610612766,103
0021900178,2,20191116,4,0,4,1610612748,109,1610612740,94
0021900179,2,20191116,4,0,4,1610612750,105,1610612745,125
0021900180,2,20191116,4,0,4,1610612742,110,1610612761,102
0021900181,2,20191116,4,0,4,1610612759,116,1610612757,121
0021900182,2,20191116,4,0,4,1610612746,150,1610612737,101
0021900183,2,20191117,4,0,4,1610612739,95,1610612755,114
0021900184,2,20191117,4,0,4,1610612758,100,1610612738,99
0021900185,2,20191117,4,0,4,1610612753,125,1610612764,121
0021900186,2,20191117,4,0,4,1610612763,114,1610612743,131
0021900187,2,20191117,4,0,4,1610612740,108,1610612744,100
0021900188,2,20191117,4,0,4,1610612747,122,1610612737,101
0021900189,2,20191118,4,0,4,1610612752,123,1610612739,105
0021900190,2,20191118,4,0,4,1610612751,86,1610612754,115
0021900191,2,20191118,4,0,4,1610612761,132,1610612766,96
0021900192,2,20191118,4,0,4,1610612741,101,1610612749,115
0021900193,2,20191118,4,0,4,1610612745,132,1610612757,108
0021900194,2,20191118,4,0,4,1610612742,117,1610612759,110
0021900195,2,20191118,4,0,4,1610612756,85,1610612738,99
0021900196,2,20191118,4,0,4,1610612762,102,1610612750,112
0021900197,2,20191118,4,0,4,1610612746,90,1610612760,88
0021900198,2,20191119,4,0,4,1610612763,95,1610612744,114
0021900199,2,20191119,4,0,4,1610612740,115,1610612757,104
0021900200,2,20191119,4,0,4,1610612758,120,1610612756,116
0021900201,2,20191119,4,0,4,1610612747,112,1610612760,107
0021900202,2,20191120,4,0,4,1610612755,109,1610612752,104
0021900203,2,20191120,4,0,4,1610612764,138,1610612759,132
0021900204,2,20191120,4,0,4,1610612737,127,1610612749,135
0021900205,2,20191120,4,0,4,1610612751,101,1610612766,91
0021900206,2,20191120,4,0,4,1610612748,124,1610612739,100
0021900207,2,20191120,4,0,4,1610612761,113,1610612753,97
0021900208,2,20191120,4,0,4,1610612742,142,1610612744,94
0021900209,2,20191120,4,0,4,1610612741,109,1610612765,89
0021900210,2,20191120,4,0,4,1610612750,95,1610612762,103
0021900211,2,20191120,4,0,4,1610612743,105,1610612745,95
0021900212,2,20191120,5,0,4,1610612746,107,1610612738,104
0021900213,2,20191121,4,0,4,1610612749,137,1610612757,129
0021900214,2,20191121,4,0,4,1610612756,121,1610612740,124
0021900215,2,20191122,4,0,4,1610612765,128,1610612737,103
0021900216,2,20191122,4,0,4,1610612764,125,1610612766,118
0021900217,2,20191122,4,0,4,1610612751,116,1610612758,97
0021900218,2,20191122,4,0,4,1610612755,115,1610612759,104
0021900219,2,20191122,4,0,4,1610612741,108,1610612748,116
0021900220,2,20191122,4,0,4,1610612760,127,1610612747,130
0021900221,2,20191122,4,0,4,1610612742,143,1610612739,101
0021900222,2,20191122,4,0,4,1610612743,96,1610612738,92
0021900223,2,20191122,4,0,4,1610612762,113,1610612744,109
0021900224,2,20191122,4,0,4,1610612746,122,1610612745,119
0021900225,2,20191123,4,0,4,1610612750,98,1610612756,100
0021900226,2,20191123,4,0,4,1610612766,115,1610612741,116
0021900227,2,20191123,4,0,4,1610612754,111,1610612753,106
0021900228,2,20191123,4,0,4,1610612737,116,1610612761,119
0021900229,2,20191123,4,0,4,1610612752,104,1610612759,111
0021900230,2,20191123,4,0,4,1610612755,113,1610612748,86
0021900231,2,20191123,4,0,4,1610612739,110,1610612757,104
0021900232,2,20191123,4,0,4,1610612763,108,1610612747,109
0021900233,2,20191123,4,0,4,1610612749,104,1610612765,90
0021900234,2,20191123,4,0,4,1610612762,128,1610612740,120
0021900235,2,20191124,4,0,4,1610612745,123,1610612742,137
0021900236,2,20191124,4,0,4,1610612752,101,1610612751,103
0021900237,2,20191124,4,0,4,1610612764,106,1610612758,113
0021900238,2,20191124,4,0,4,1610612743,116,1610612756,104
0021900239,2,20191124,4,0,4,1610612746,134,1610612740,109
0021900240,2,20191125,4,0,4,1610612739,106,1610612751,108
0021900241,2,20191125,4,0,4,1610612765,103,1610612753,88
0021900242,2,20191125,4,0,4,1610612754,126,1610612763,114
0021900243,2,20191125,4,0,4,1610612737,113,1610612750,125
0021900244,2,20191125,4,0,4,1610612738,103,1610612758,102
0021900245,2,20191125,4,0,4,1610612748,117,1610612766,100
0021900246,2,20191125,4,0,4,1610612761,101,1610612755,96
0021900247,2,20191125,4,0,4,1610612741,94,1610612757,117
0021900248,2,20191125,4,0,4,1610612749,122,1610612762,118
0021900249,2,20191125,4,0,4,1610612759,104,1610612747,114
0021900250,2,20191125,4,0,4,1610612744,97,1610612760,100
0021900251,2,20191126,4,0,4,1610612742,99,1610612746,114
0021900252,2,20191126,4,0,4,1610612743,117,1610612764,104
0021900253,2,20191127,4,0,4,1610612738,121,1610612751,110
0021900254,2,20191127,4,0,4,1610612766,102,1610612765,101
0021900255,2,20191127,4,0,4,1610612739,104,1610612753,116
0021900256,2,20191127,4,0,4,1610612754,121,1610612762,102
0021900257,2,20191127,4,0,4,1610612755,97,1610612758,91
0021900258,2,20191127,4,0,4,1610612761,126,1610612752,98
0021900259,2,20191127,4,0,4,1610612745,117,1610612748,108
0021900260,2,20191127,4,0,4,1610612763,119,1610612746,121
0021900261,2,20191127,4,0,4,1610612749,111,1610612737,102
0021900262,2,20191127,4,0,4,1610612759,101,1610612750,113
0021900263,2,20191127,4,0,4,1610612756,132,1610612764,140
0021900264,2,20191127,4,0,4,1610612740,110,1610612747,114
0021900265,2,20191127,4,0,4,1610612757,136,1610612760,119
0021900266,2,20191127,4,0,4,1610612744,104,1610612741,90
0021900267,2,20191129,4,0,4,1610612751,112,1610612738,107
0021900268,2,20191129,4,0,4,1610612765,107,1610612766,110
0021900269,2,20191129,4,0,4,1610612753,83,1610612761,90
0021900270,2,20191129,4,0,4,1610612739,110,1610612749,119
0021900271,2,20191129,4,0,4,1610612752,95,1610612755,101
0021900272,2,20191129,5,0,4,1610612754,105,1610612737,104
0021900273,2,20191129,4,0,4,1610612748,122,1610612744,105
0021900274,2,20191129,4,0,4,1610612763,94,1610612762,103
0021900275,2,20191129,4,0,4,1610612760,109,1610612740,104
0021900276,2,20191129,4,0,4,1610612759,107,1610612746,97
0021900277,2,20191129,4,0,4,1610612756,113,1610612742,120
0021900278,2,20191129,4,0,4,1610612757,107,1610612741,103
0021900279,2,20191129,4,0,4,1610612747,125,1610612764,103
0021900280,2,20191130,5,0,4,1610612758,100,1610612743,97
0021900281,2,20191130,4,0,4,1610612755,119,1610612754,116
0021900282,2,20191130,4,0,4,1610612745,158,1610612737,111
0021900283,2,20191130,4,0,4,1610612749,137,1610612766,96
0021900284,2,20191201,4,0,4,1610612751,106,1610612748,109
0021900285,2,20191201,4,0,4,1610612752,104,1610612738,113
0021900286,2,20191201,4,0,4,1610612750,107,1610612763,115
0021900287,2,20191201,4,0,4,1610612747,100,1610612742,114
0021900288,2,20191201,4,0,4,1610612765,132,1610612759,98
0021900289,2,20191201,4,0,4,1610612740,104,1610612760,107
0021900290,2,20191201,4,0,4,1610612753,100,1610612744,96
0021900291,2,20191201,4,0,4,1610612761,130,1610612762,110
0021900292,2,20191201,4,0,4,1610612746,150,1610612764,125
0021900293,2,20191202,4,0,4,1610612766,104,1610612756,109
0021900294,2,20191202,4,0,4,1610612755,103,1610612762,94
0021900295,2,20191202,4,0,4,1610612737,104,1610612744,79
0021900296,2,20191202,4,0,4,1610612763,104,1610612754,117
0021900297,2,20191202,4,0,4,1610612749,132,1610612752,88
0021900298,2,20191202,4,0,4,1610612758,106,1610612741,113
0021900299,2,20191203,4,0,4,1610612739,94,1610612765,127
0021900300,2,20191203,4,0,4,1610612764,120,1610612753,127
0021900301,2,20191203,5,0,4,1610612761,110,1610612748,121
0021900302,2,20191203,4,0,4,1610612740,97,1610612742,118
0021900303,2,20191203,6,0,4,1610612759,135,1610612745,133
0021900304,2,20191203,4,0,4,1610612743,96,1610612747,105
0021900305,2,20191203,4,0,4,1610612746,117,1610612757,97
0021900306,2,20191204,4,0,4,1610612766,106,1610612744,91
0021900307,2,20191204,4,0,4,1610612765,103,1610612749,127
0021900308,2,20191204,4,0,4,1610612753,128,1610612756,114
0021900309,2,20191204,4,0,4,1610612737,118,1610612751,130
0021900310,2,20191204,4,0,4,1610612738,112,1610612748,93
0021900311,2,20191204,4,0,4,1610612741,106,1610612763,99
0021900312,2,20191204,4,0,4,1610612760,100,1610612754,107
0021900313,2,20191204,4,0,4,1610612742,121,1610612750,114
0021900314,2,20191204,4,0,4,1610612762,96,1610612747,121
0021900315,2,20191204,4,0,4,1610612757,127,1610612758,116
0021900316,2,20191205,4,0,4,1610612764,119,1610612755,113
0021900317,2,20191205,4,0,4,1610612752,92,1610612743,129
0021900318,2,20191205,4,0,4,1610612761,109,1610612745,119
0021900319,2,20191205,5,0,4,1610612740,132,1610612756,139
0021900320,2,20191206,4,0,4,1610612766,104,1610612751,111
0021900321,2,20191206,4,0,4,1610612739,87,1610612753,93
0021900322,2,20191206,4,0,4,1610612765,108,1610612754,101
0021900323,2,20191206,4,0,4,1610612738,108,1610612743,95
0021900324,2,20191206,4,0,4,1610612748,112,1610612764,103
0021900325,2,20191206,4,0,4,1610612741,98,1610612744,100
0021900326,2,20191206,5,0,4,1610612760,139,1610612750,127
0021900327,2,20191206,4,0,4,1610612749,119,1610612746,91
0021900328,2,20191206,5,0,4,1610612759,105,1610612758,104
0021900329,2,20191206,4,0,4,1610612757,113,1610612747,136
0021900330,2,20191207,4,0,4,1610612742,130,1610612740,84
0021900331,2,20191207,4,0,4,1610612752,103,1610612754,104
0021900332,2,20191207,4,0,4,1610612755,141,1610612739,94
0021900333,2,20191207,4,0,4,1610612745,115,1610612756,109
0021900334,2,20191207,4,0,4,1610612762,126,1610612763,112
0021900335,2,20191208,4,0,4,1610612751,105,1610612743,102
0021900336,2,20191208,4,0,4,1610612766,107,1610612737,122
0021900337,2,20191208,5,0,4,1610612748,110,1610612741,105
0021900338,2,20191208,4,0,4,1610612755,110,1610612761,104
0021900339,2,20191208,4,0,4,1610612764,119,1610612746,135
0021900340,2,20191208,4,0,4,1610612742,106,1610612758,110
0021900341,2,20191208,4,0,4,1610612757,96,1610612760,108
0021900342,2,20191208,4,0,4,1610612747,142,1610612750,125
0021900343,2,20191209,4,0,4,1610612754,99,1610612746,110
0021900344,2,20191209,4,0,4,1610612738,110,1610612739,88
0021900345,2,20191209,4,0,4,1610612741,92,1610612761,93
0021900346,2,20191209,4,0,4,1610612745,118,1610612758,119
0021900347,2,20191209,4,0,4,1610612749,110,1610612753,101
0021900348,2,20191209,4,0,4,1610612740,103,1610612765,105
0021900349,2,20191209,4,0,4,1610612756,125,1610612750,109
0021900350,2,20191209,4,0,4,1610612762,90,1610612760,104
0021900351,2,20191209,4,0,4,1610612744,102,1610612763,110
0021900352,2,20191210,4,0,4,1610612766,114,1610612764,107
0021900353,2,20191210,4,0,4,1610612755,97,1610612743,92
0021900354,2,20191210,5,0,4,1610612748,135,1610612737,121
0021900355,2,20191210,4,0,4,1610612757,115,1610612752,87
0021900356,2,20191211,4,0,4,1610612739,110,1610612745,116
0021900357,2,20191211,4,0,4,1610612754,122,1610612738,117
0021900358,2,20191211,4,0,4,1610612753,87,1610612747,96
0021900359,2,20191211,4,0,4,1610612761,92,1610612746,112
0021900360,2,20191211,4,0,4,1610612751,108,1610612766,113
0021900361,2,20191211,4,0,4,1610612741,136,1610612737,102
0021900362,2,20191211,4,0,4,1610612750,116,1610612762,127
0021900363,2,20191211,4,0,4,1610612756,108,1610612763,115
0021900364,2,20191211,4,0,4,1610612749,127,1610612740,112
0021900365,2,20191211,4,0,4,1610612758,94,1610612760,93
0021900366,2,20191211,5,0,4,1610612744,122,1610612752,124
0021900367,2,20191212,4,0,4,1610612738,109,1610612755,115
0021900368,2,20191212,5,0,4,1610612759,109,1610612739,117
0021900369,2,20191212,4,0,4,1610612765,111,1610612742,122
