id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,playoffs.round,playoffs.conference,playoffs.series,playoffs.gameId,playoffs.gameStatus,playoffs.game_number,playoffs.game_necessary_flag,playoffs.home_seed,playoffs.visitor_seed,playoffs.home_wins,playoffs.visitor_wins,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0041700133,20180420/CLEIND,42017,20180420,1900,Bankers Life Fieldhouse,Indianapolis,IN,USA,20180420,1900,20180420,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2017/0041700133/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'ESPN', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watch?id=3352702', 'mobile_url': 'watchespn://showEvent?eventId=3352702', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WTAM 1100 / 87.7 FM (ESP)'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '1070 The Fan/107.5 FM'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'NBA TV Canada'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Indiana'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Ohio'}]",1,East,2,0041700133,3,3,0,5,4,2,1,1610612739,CLE,Cleveland,CLE,Cavaliers,cavaliers,cavaliers,90,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '26'}, {'period_value': '3', 'period_name': 'Q3', 'score': '12'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]",1610612754,IND,Indiana,IND,Pacers,pacers,pacers,92,"[{'period_value': '1', 'period_name': 'Q1', 'score': '20'}, {'period_value': '2', 'period_name': 'Q2', 'score': '20'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]"
0041700103,20180420/TORWAS,42017,20180420,2000,Capital One Arena,Washington,DC,USA,20180420,2000,20180420,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2017/0041700103/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'ESPN 2', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watch?id=3291429', 'mobile_url': 'watchespn://showEvent?eventId=3291429', 'home_visitor': 'natl'}]",,"[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN 2'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'NBCSWA'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'TSN1/4/5'}]",1,East,1,0041700103,3,3,0,8,1,1,2,1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,103,"[{'period_value': '1', 'period_name': 'Q1', 'score': '29'}, {'period_value': '2', 'period_name': 'Q2', 'score': '32'}, {'period_value': '3', 'period_name': 'Q3', 'score': '21'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]",1610612764,WAS,Washington,WAS,Wizards,wizards,wizards,122,"[{'period_value': '1', 'period_name': 'Q1', 'score': '30'}, {'period_value': '2', 'period_name': 'Q2', 'score': '39'}, {'period_value': '3', 'period_name': 'Q3', 'score': '32'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]"
0041700113,20180420/BOSMIL,42017,20180420,2130,BMO Harris Bradley Center,Milwaukee,WI,USA,20180420,2030,20180420,2130,1,1,0,0,0,https://a.data.nba.com/tickets/single/2017/0041700113/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'ESPN', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watch?id=3352696', 'mobile_url': 'watchespn://showEvent?eventId=3352696', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': '620 AM/103.3 FM WTMJ'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'NBA TV Canada'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Wisconsin Plus'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC SPORTS BOSTON'}]",1,East,4,0041700113,3,3,0,7,2,1,2,1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,92,"[{'period_value': '1', 'period_name': 'Q1', 'score': '12'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '32'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}]",1610612749,MIL,Milwaukee,MIL,Bucks,bucks,bucks,116,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '31'}, {'period_value': '3', 'period_name': 'Q3', 'score': '27'}, {'period_value': '4', 'period_name': 'Q4', 'score': '31'}]"
