id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,playoffs.round,playoffs.conference,playoffs.series,playoffs.gameId,playoffs.gameStatus,playoffs.game_number,playoffs.game_necessary_flag,playoffs.home_seed,playoffs.visitor_seed,playoffs.home_wins,playoffs.visitor_wins,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0041700137,20180429/INDCLE,42017,20180429,1300,Quicken Loans Arena,Cleveland,OH,USA,20180429,1300,20180429,1300,1,1,0,0,0,https://a.data.nba.com/tickets/single/2017/0041700137/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'ABC', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watch?id=3352924', 'mobile_url': 'watchespn://showEvent?eventId=3352924', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '1070 The Fan/107.5 FM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WTAM 1100 / 87.7 FM (ESP)'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ABC'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN4'}]",1,East,2,0041700137,3,7,0,4,5,4,3,1610612754,IND,Indiana,IND,Pacers,pacers,pacers,101,"[{'period_value': '1', 'period_name': 'Q1', 'score': '19'}, {'period_value': '2', 'period_name': 'Q2', 'score': '24'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '27'}]",1610612739,CLE,Cleveland,CLE,Cavaliers,cavaliers,cavaliers,105,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '22'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]"
0041700221,20180429/UTAHOU,42017,20180429,1530,Toyota Center,Houston,TX,USA,20180429,1430,20180429,1330,1,1,0,0,0,https://a.data.nba.com/tickets/single/2017/0041700221/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,false,false,false,false,false,true,"[{'name': 'ABC', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watch?id=3362885', 'mobile_url': 'watchespn://showEvent?eventId=3362885', 'home_visitor': 'natl'}]",,"[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ABC'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN2'}]",2,West,1,0041700221,3,1,0,1,5,1,0,1610612762,UTA,Utah,UTA,Jazz,jazz,jazz,96,"[{'period_value': '1', 'period_name': 'Q1', 'score': '21'}, {'period_value': '2', 'period_name': 'Q2', 'score': '18'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '28'}]",1610612745,HOU,Houston,HOU,Rockets,rockets,rockets,110,"[{'period_value': '1', 'period_name': 'Q1', 'score': '34'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '22'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]"
