id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0021900253,20191127/BKNBOS,22019,20191127,1900,TD Garden,Boston,MA,USA,20191127,1900,20191127,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900253/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,false,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WFAN'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '98.5 The Sports Hub'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'can', 'home_visitor': 'can', 'display_name': 'TSN.ca & TSN App'}]",1610612751,BKN,Brooklyn,BKN,Nets,nets,nets,110,"[{'period_value': '1', 'period_name': 'Q1', 'score': '23'}, {'period_value': '2', 'period_name': 'Q2', 'score': '40'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]",1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,121,"[{'period_value': '1', 'period_name': 'Q1', 'score': '30'}, {'period_value': '2', 'period_name': 'Q2', 'score': '27'}, {'period_value': '3', 'period_name': 'Q3', 'score': '34'}, {'period_value': '4', 'period_name': 'Q4', 'score': '30'}]"
0021900254,20191127/DETCHA,22019,20191127,1900,Spectrum Center,Charlotte,NC,USA,20191127,1900,20191127,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900254/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '950 AM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WFNZ 610 AM/102.5 FM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Charlotte'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Detroit Plus'}]",1610612765,DET,Detroit,DET,Pistons,pistons,pistons,101,"[{'period_value': '1', 'period_name': 'Q1', 'score': '32'}, {'period_value': '2', 'period_name': 'Q2', 'score': '28'}, {'period_value': '3', 'period_name': 'Q3', 'score': '20'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]",1610612766,CHA,Charlotte,CHA,Hornets,hornets,hornets,102,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '24'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '16'}]"
0021900255,20191127/ORLCLE,22019,20191127,1900,Rocket Mortgage FieldHouse,Cleveland,OH,USA,20191127,1900,20191127,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900255/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '96.9 FM THE GAME / 98.1 SALSA Y MAS'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WTAM 1100 / 100.7 WMMS / 87.7 FM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Ohio'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Florida'}]",1610612753,ORL,Orlando,ORL,Magic,magic,magic,116,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '32'}, {'period_value': '3', 'period_name': 'Q3', 'score': '28'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]",1610612739,CLE,Cleveland,CLE,Cavaliers,cavaliers,cavaliers,104,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '25'}, {'period_value': '3', 'period_name': 'Q3', 'score': '21'}, {'period_value': '4', 'period_name': 'Q4', 'score': '31'}]"
0021900256,20191127/UTAIND,22019,20191127,1900,Bankers Life Fieldhouse,Indianapolis,IN,USA,20191127,1900,20191127,1700,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900256/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '97.5 FM | 1280 AM The Zone'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '93.5/107.5 FM The Fan'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Indiana'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'AT&T Sportsnet - Rocky Mountain'}]",1610612762,UTA,Utah,UTA,Jazz,jazz,jazz,102,"[{'period_value': '1', 'period_name': 'Q1', 'score': '20'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '37'}, {'period_value': '4', 'period_name': 'Q4', 'score': '22'}]",1610612754,IND,Indiana,IND,Pacers,pacers,pacers,121,"[{'period_value': '1', 'period_name': 'Q1', 'score': '21'}, {'period_value': '2', 'period_name': 'Q2', 'score': '32'}, {'period_value': '3', 'period_name': 'Q3', 'score': '36'}, {'period_value': '4', 'period_name': 'Q4', 'score': '32'}]"
0021900257,20191127/SACPHI,22019,20191127,1900,Wells Fargo Center,Philadelphia,PA,USA,20191127,1900,20191127,1600,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900257/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'KHTK Sports 1140 AM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '97.5 The Fanatic'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'NBC Sports Philadelphia'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC Sports California'}]",1610612758,SAC,Sacramento,SAC,Kings,kings,kings,91,"[{'period_value': '1', 'period_name': 'Q1', 'score': '18'}, {'period_value': '2', 'period_name': 'Q2', 'score': '28'}, {'period_value': '3', 'period_name': 'Q3', 'score': '19'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]",1610612755,PHI,Philadelphia,PHI,76ers,sixers,sixers,97,"[{'period_value': '1', 'period_name': 'Q1', 'score': '25'}, {'period_value': '2', 'period_name': 'Q2', 'score': '22'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]"
0021900258,20191127/NYKTOR,22019,20191127,1930,Scotiabank Arena,Toronto,ON,Canada,20191127,1930,20191127,1930,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900258/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,"[{'name': 'MSG', 'long_nm': 'MSG', 'code': 'nykr', 'url': 'http://www.msggo.com/', 'mobile_url': '', 'home_visitor': 'visitor'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'ESPN NY 98.7'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Sportsnet 590 The FAN'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'TSN+RDS'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'MSG'}]",1610612752,NYK,New York,NYK,Knicks,knicks,knicks,98,"[{'period_value': '1', 'period_name': 'Q1', 'score': '29'}, {'period_value': '2', 'period_name': 'Q2', 'score': '17'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]",1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,126,"[{'period_value': '1', 'period_name': 'Q1', 'score': '21'}, {'period_value': '2', 'period_name': 'Q2', 'score': '37'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '37'}]"
0021900259,20191127/MIAHOU,22019,20191127,2000,Toyota Center,Houston,TX,USA,20191127,1900,20191127,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900259/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WAXY 790 AM / S: WAQI 710 AM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '790 KBME & 740 KTRH / 850 KEYH & 101.7 F'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'AT&T Sportsnet - Southwest'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Sun'}]",1610612748,MIA,Miami,MIA,Heat,heat,heat,108,"[{'period_value': '1', 'period_name': 'Q1', 'score': '23'}, {'period_value': '2', 'period_name': 'Q2', 'score': '19'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '40'}]",1610612745,HOU,Houston,HOU,Rockets,rockets,rockets,117,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '39'}, {'period_value': '3', 'period_name': 'Q3', 'score': '25'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]"
0021900260,20191127/LACMEM,22019,20191127,2000,FedExForum,Memphis,TN,USA,20191127,1900,20191127,1700,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900260/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'AM 570 LA Sports'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN Radio 92.9FM / 680AM'}]","[{'scope': 'can', 'home_visitor': 'can', 'display_name': 'SN NOW'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Memphis'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Prime Ticket'}]",1610612746,LAC,LA,LAC,Clippers,clippers,clippers,121,"[{'period_value': '1', 'period_name': 'Q1', 'score': '35'}, {'period_value': '2', 'period_name': 'Q2', 'score': '29'}, {'period_value': '3', 'period_name': 'Q3', 'score': '28'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]",1610612763,MEM,Memphis,MEM,Grizzlies,grizzlies,grizzlies,119,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '29'}, {'period_value': '3', 'period_name': 'Q3', 'score': '28'}, {'period_value': '4', 'period_name': 'Q4', 'score': '31'}]"
0021900261,20191127/ATLMIL,22019,20191127,2000,Fiserv Forum,Milwaukee,WI,USA,20191127,1900,20191127,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900261/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WZGC 92.9 FM The Game'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '620 AM/103.3 FM WTMJ'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Wisconsin'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Southeast - Atlanta'}]",1610612737,ATL,Atlanta,ATL,Hawks,hawks,hawks,102,"[{'period_value': '1', 'period_name': 'Q1', 'score': '17'}, {'period_value': '2', 'period_name': 'Q2', 'score': '42'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '20'}]",1610612749,MIL,Milwaukee,MIL,Bucks,bucks,bucks,111,"[{'period_value': '1', 'period_name': 'Q1', 'score': '33'}, {'period_value': '2', 'period_name': 'Q2', 'score': '27'}, {'period_value': '3', 'period_name': 'Q3', 'score': '21'}, {'period_value': '4', 'period_name': 'Q4', 'score': '30'}]"
0021900262,20191127/MINSAS,22019,20191127,2030,AT&T Center,San Antonio,TX,USA,20191127,1930,20191127,1930,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900262/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '830 WCCO'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WOAI 1200AM | S: KTXN 1350AM / 107.5FM H'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southwest - San Antonio'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports North'}]",1610612750,MIN,Minnesota,MIN,Timberwolves,timberwolves,timberwolves,113,"[{'period_value': '1', 'period_name': 'Q1', 'score': '22'}, {'period_value': '2', 'period_name': 'Q2', 'score': '35'}, {'period_value': '3', 'period_name': 'Q3', 'score': '24'}, {'period_value': '4', 'period_name': 'Q4', 'score': '32'}]",1610612759,SAS,San Antonio,SAS,Spurs,spurs,spurs,101,"[{'period_value': '1', 'period_name': 'Q1', 'score': '24'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '23'}]"
