id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0021900267,20191129/BOSBKN,22019,20191129,1200,Barclays Center,Brooklyn,NY,USA,20191129,1200,20191129,1200,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900267/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '98.5 The Sports Hub'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WFAN'}]","[{'scope': 'can', 'home_visitor': 'can', 'display_name': 'NBA TV Canada'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'YES'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC Sports Boston'}]",1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '24'}, {'period_value': '2', 'period_name': 'Q2', 'score': '31'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]",1610612751,BKN,Brooklyn,BKN,Nets,nets,nets,112,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '27'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}]"
0021900268,20191129/CHADET,22019,20191129,1900,Little Caesars Arena,Detroit,MI,USA,20191129,1900,20191129,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900268/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WFNZ 610 AM/102.5 FM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '97.1 FM The Ticket'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Detroit'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Southeast - Charlotte'}]",1610612766,CHA,Charlotte,CHA,Hornets,hornets,hornets,110,"[{'period_value': '1', 'period_name': 'Q1', 'score': '38'}, {'period_value': '2', 'period_name': 'Q2', 'score': '24'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}]",1610612765,DET,Detroit,DET,Pistons,pistons,pistons,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '37'}, {'period_value': '2', 'period_name': 'Q2', 'score': '20'}, {'period_value': '3', 'period_name': 'Q3', 'score': '28'}, {'period_value': '4', 'period_name': 'Q4', 'score': '22'}]"
0021900269,20191129/TORORL,22019,20191129,1900,Amway Center,Orlando,FL,USA,20191129,1900,20191129,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900269/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'TSN Radio 1050 Toronto'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '96.9 FM THE GAME / 98.1 SALSA Y MAS'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Florida'}]",1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,90,"[{'period_value': '1', 'period_name': 'Q1', 'score': '20'}, {'period_value': '2', 'period_name': 'Q2', 'score': '20'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]",1610612753,ORL,Orlando,ORL,Magic,magic,magic,83,"[{'period_value': '1', 'period_name': 'Q1', 'score': '23'}, {'period_value': '2', 'period_name': 'Q2', 'score': '24'}, {'period_value': '3', 'period_name': 'Q3', 'score': '12'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]"
0021900270,20191129/MILCLE,22019,20191129,1930,Rocket Mortgage FieldHouse,Cleveland,OH,USA,20191129,1930,20191129,1830,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900270/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '620 AM/103.3 FM WTMJ'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WTAM 1100 / 100.7 WMMS / 87.7 FM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Ohio'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Wisconsin'}]",1610612749,MIL,Milwaukee,MIL,Bucks,bucks,bucks,119,"[{'period_value': '1', 'period_name': 'Q1', 'score': '38'}, {'period_value': '2', 'period_name': 'Q2', 'score': '29'}, {'period_value': '3', 'period_name': 'Q3', 'score': '32'}, {'period_value': '4', 'period_name': 'Q4', 'score': '20'}]",1610612739,CLE,Cleveland,CLE,Cavaliers,cavaliers,cavaliers,110,"[{'period_value': '1', 'period_name': 'Q1', 'score': '29'}, {'period_value': '2', 'period_name': 'Q2', 'score': '18'}, {'period_value': '3', 'period_name': 'Q3', 'score': '42'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]"
0021900271,20191129/PHINYK,22019,20191129,1930,Madison Square Garden,New York,NY,USA,20191129,1930,20191129,1930,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900271/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,"[{'name': 'MSG', 'long_nm': 'MSG', 'code': 'nykr', 'url': 'http://www.msggo.com/', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '97.5 The Fanatic'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN NY 98.7'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'MSG'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC Sports Philadelphia Plus'}]",1610612755,PHI,Philadelphia,PHI,76ers,sixers,sixers,101,"[{'period_value': '1', 'period_name': 'Q1', 'score': '18'}, {'period_value': '2', 'period_name': 'Q2', 'score': '21'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '31'}]",1610612752,NYK,New York,NYK,Knicks,knicks,knicks,95,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '20'}, {'period_value': '3', 'period_name': 'Q3', 'score': '17'}, {'period_value': '4', 'period_name': 'Q4', 'score': '27'}]"
0021900272,20191129/ATLIND,22019,20191129,2000,Bankers Life Fieldhouse,Indianapolis,IN,USA,20191129,2000,20191129,2000,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900272/WEB_MWEB,5,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WZGC 92.9 FM The Game'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '93.5/107.5 FM The Fan'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Indiana'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Southeast - Atlanta'}]",1610612737,ATL,Atlanta,ATL,Hawks,hawks,hawks,104,"[{'period_value': '1', 'period_name': 'Q1', 'score': '23'}, {'period_value': '2', 'period_name': 'Q2', 'score': '31'}, {'period_value': '3', 'period_name': 'Q3', 'score': '11'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}, {'period_value': '5', 'period_name': 'OT1', 'score': '10'}]",1610612754,IND,Indiana,IND,Pacers,pacers,pacers,105,"[{'period_value': '1', 'period_name': 'Q1', 'score': '22'}, {'period_value': '2', 'period_name': 'Q2', 'score': '21'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '22'}, {'period_value': '5', 'period_name': 'OT1', 'score': '11'}]"
0021900273,20191129/GSWMIA,22019,20191129,2000,AmericanAirlines Arena,Miami,FL,USA,20191129,2000,20191129,1700,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900273/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '95.7 The Game'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WAXY 790 AM / S: WAQI 710 AM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Sun'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'NBC Sports Bay Area'}]",1610612744,GSW,Golden State,GSW,Warriors,warriors,warriors,105,"[{'period_value': '1', 'period_name': 'Q1', 'score': '21'}, {'period_value': '2', 'period_name': 'Q2', 'score': '37'}, {'period_value': '3', 'period_name': 'Q3', 'score': '21'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]",1610612748,MIA,Miami,MIA,Heat,heat,heat,122,"[{'period_value': '1', 'period_name': 'Q1', 'score': '41'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '24'}, {'period_value': '4', 'period_name': 'Q4', 'score': '27'}]"
0021900274,20191129/UTAMEM,22019,20191129,2000,FedExForum,Memphis,TN,USA,20191129,1900,20191129,1800,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900274/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '97.5 FM | 1280 AM The Zone'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN Radio 92.9FM / 680AM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Memphis'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'AT&T Sportsnet - Rocky Mountain'}]",1610612762,UTA,Utah,UTA,Jazz,jazz,jazz,103,"[{'period_value': '1', 'period_name': 'Q1', 'score': '22'}, {'period_value': '2', 'period_name': 'Q2', 'score': '18'}, {'period_value': '3', 'period_name': 'Q3', 'score': '35'}, {'period_value': '4', 'period_name': 'Q4', 'score': '28'}]",1610612763,MEM,Memphis,MEM,Grizzlies,grizzlies,grizzlies,94,"[{'period_value': '1', 'period_name': 'Q1', 'score': '24'}, {'period_value': '2', 'period_name': 'Q2', 'score': '31'}, {'period_value': '3', 'period_name': 'Q3', 'score': '18'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]"
0021900275,20191129/NOPOKC,22019,20191129,2000,Chesapeake Energy Arena,Oklahoma City,OK,USA,20191129,1900,20191129,1900,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900275/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'ESPN 100.3FM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WWLS 98.1FM OKC / 930AM (ESP)'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'NBA TV'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Oklahoma'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports New Orleans'}]",1610612740,NOP,New Orleans,NOP,Pelicans,pelicans,pelicans,104,"[{'period_value': '1', 'period_name': 'Q1', 'score': '26'}, {'period_value': '2', 'period_name': 'Q2', 'score': '27'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '20'}]",1610612760,OKC,Oklahoma City,OKC,Thunder,thunder,thunder,109,"[{'period_value': '1', 'period_name': 'Q1', 'score': '34'}, {'period_value': '2', 'period_name': 'Q2', 'score': '28'}, {'period_value': '3', 'period_name': 'Q3', 'score': '17'}, {'period_value': '4', 'period_name': 'Q4', 'score': '30'}]"
0021900276,20191129/LACSAS,22019,20191129,2030,AT&T Center,San Antonio,TX,USA,20191129,1930,20191129,1730,1,1,0,0,0,https://a.data.nba.com/tickets/single/2019/0021900276/WEB_MWEB,4,Final,3,,4,Qtr,true,true,false,false,false,false,true,false,false,false,false,true,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'AM 570 LA Sports'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WOAI 1200AM | S: KTXN 1350AM / 107.5FM H'}]","[{'scope': 'can', 'home_visitor': 'can', 'display_name': 'SN Now + TSN.ca/TSN App'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southwest - San Antonio'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Fox Sports Prime Ticket'}]",1610612746,LAC,LA,LAC,Clippers,clippers,clippers,97,"[{'period_value': '1', 'period_name': 'Q1', 'score': '30'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '18'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]",1610612759,SAS,San Antonio,SAS,Spurs,spurs,spurs,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '26'}, {'period_value': '3', 'period_name': 'Q3', 'score': '29'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}]"
