personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203490,Otto,Porter Jr.,1610612741,11,13,5,6,0,0,3,4,0,4,4,2,1,2,0,1,12,0021900105
1628374,Lauri,Markkanen,1610612741,34,17,6,11,1,2,4,7,0,5,5,4,1,0,2,3,19,0021900105
1628976,Wendell,Carter Jr.,1610612741,13,2,1,3,0,0,0,1,0,2,2,0,6,0,2,2,16,0021900105
203897,Zach,LaVine,1610612741,30,10,4,10,2,2,0,2,2,6,8,4,2,2,4,2,24,0021900105
203107,Tomas,Satoransky,1610612741,30,27,10,13,3,4,4,5,2,5,7,8,4,1,4,0,17,0021900105
201152,Thaddeus,Young,1610612741,19,3,1,6,0,2,1,4,1,2,3,2,4,0,2,0,2,0021900105
1629632,Coby,White,1610612741,29,10,3,13,3,6,1,7,0,2,2,3,0,0,0,0,7,0021900105
1627739,Kris,Dunn,1610612741,20,13,6,8,1,1,0,0,1,2,3,1,3,5,2,0,7,0021900105
1628990,Chandler,Hutchison,1610612741,18,9,2,6,5,7,0,1,1,3,4,1,4,0,1,0,12,0021900105
1627885,Shaquille,Harrison,1610612741,3,2,1,3,0,0,0,1,0,2,2,0,2,0,0,0,-9,0021900105
1627853,Ryan,Arcidiacono,1610612741,18,4,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0021900105
1628436,Luke,Kornet,1610612741,6,3,1,2,1,1,0,1,0,2,2,0,1,0,0,1,-1,0021900105
1629655,Daniel,Gafford,1610612741,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6,0021900105
1629631,De'Andre,Hunter,1610612737,26,4,1,7,2,2,0,2,0,4,4,3,2,0,1,0,-23,0021900105
203953,Jabari,Parker,1610612737,29,18,6,12,5,5,1,4,1,4,5,1,4,2,4,1,-19,0021900105
203458,Alex,Len,1610612737,11,6,2,4,2,2,0,1,0,4,4,0,1,0,0,2,-12,0021900105
1629629,Cam,Reddish,1610612737,23,5,1,8,2,2,1,4,1,2,3,1,1,0,4,0,-20,0021900105
1629027,Trae,Young,1610612737,29,9,3,12,3,3,0,8,0,3,3,3,1,0,4,0,-16,0021900105
1628989,Kevin,Huerter,1610612737,23,12,4,10,3,5,1,4,1,1,2,2,3,2,1,0,0,0021900105
1628981,Bruno,Fernando,1610612737,20,10,4,5,2,3,0,0,2,4,6,2,3,1,2,0,-10,0021900105
1627761,DeAndre',Bembry,1610612737,25,9,3,4,3,6,0,0,1,2,3,4,3,0,4,0,-10,0021900105
1627820,Tyrone,Wallace,1610612737,16,2,1,3,0,2,0,1,0,2,2,1,4,1,3,0,-5,0021900105
1713,Vince,Carter,1610612737,16,14,4,8,3,3,3,6,0,5,5,1,2,1,1,0,9,0021900105
1627745,Damian,Jones,1610612737,14,2,1,1,0,0,0,0,0,3,3,0,2,0,0,0,0,0021900105
1629718,Charles,Brown Jr.,1610612737,3,2,0,0,2,2,0,0,0,1,1,0,0,0,0,0,6,0021900105
1628381,John,Collins,1610612737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900105
