personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1627742,Brandon,Ingram,1610612740,33,32,10,17,11,13,1,3,0,6,6,0,6,0,1,0,-14,0021900372
1629026,Kenrich,Williams,1610612740,25,3,1,3,0,0,1,3,1,3,4,1,5,0,0,0,-13,0021900372
202324,Derrick,Favors,1610612740,15,8,4,10,0,1,0,0,3,5,8,0,1,0,0,0,-3,0021900372
200755,JJ,Redick,1610612740,34,19,6,15,4,5,3,5,0,3,3,3,3,1,2,0,4,0021900372
201950,Jrue,Holiday,1610612740,34,12,4,18,4,5,0,6,3,3,6,10,0,0,2,1,-4,0021900372
1626143,Jahlil,Okafor,1610612740,14,9,4,8,1,3,0,0,2,3,5,2,2,0,0,0,-10,0021900372
1629638,Nickeil,Alexander-Walker,1610612740,10,3,1,3,0,0,1,2,0,1,1,1,1,2,1,0,1,0021900372
1628404,Josh,Hart,1610612740,30,10,3,4,2,2,2,2,1,4,5,3,6,1,2,1,6,0021900372
1628366,Lonzo,Ball,1610612740,23,6,2,6,1,2,1,3,1,1,2,3,2,1,1,0,-8,0021900372
1629637,Jaxson,Hayes,1610612740,18,7,3,4,1,4,0,0,1,4,5,1,3,0,0,0,6,0021900372
1628402,Frank,Jackson,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900372
1629740,Nicolo,Melli,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900372
202734,E'Twaun,Moore,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900372
202699,Tobias,Harris,1610612755,37,31,12,20,6,7,1,3,0,5,5,2,1,0,0,0,2,0021900372
203118,Mike,Scott,1610612755,23,5,2,6,0,0,1,4,2,7,9,0,0,1,0,0,10,0021900372
203954,Joel,Embiid,1610612755,31,24,6,16,11,14,1,3,1,10,11,5,5,1,2,1,3,0021900372
1626196,Josh,Richardson,1610612755,26,8,4,10,0,2,0,1,2,3,5,0,2,0,1,0,4,0021900372
1627732,Ben,Simmons,1610612755,37,24,9,15,6,10,0,0,1,2,3,11,2,3,1,2,6,0021900372
203516,James,Ennis III,1610612755,14,10,4,6,0,1,2,3,1,1,2,3,5,0,1,1,6,0021900372
203658,Norvel,Pelle,1610612755,11,6,3,4,0,0,0,0,2,3,5,2,5,0,2,3,6,0021900372
1629680,Matisse,Thybulle,1610612755,26,3,1,4,0,0,1,2,0,2,2,1,0,1,1,0,1,0021900372
203526,Raul,Neto,1610612755,10,3,1,3,0,0,1,2,0,1,1,0,2,1,0,0,1,0021900372
1627788,Furkan,Korkmaz,1610612755,16,2,1,3,0,0,0,2,0,1,1,0,2,0,1,0,-2,0021900372
203124,Kyle,O'Quinn,1610612755,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,-2,0021900372
203504,Trey,Burke,1610612755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900372
1629003,Shake,Milton,1610612755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900372
