personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1627775,Patrick,McCaw,1610612761,20,5,2,5,0,0,1,2,1,1,2,0,4,0,1,0,4,0021900446
1628384,OG,Anunoby,1610612761,42,15,6,13,2,4,1,6,2,10,12,0,2,2,0,1,-6,0021900446
201586,Serge,Ibaka,1610612761,41,23,11,21,0,0,1,3,3,6,9,2,4,0,3,1,-13,0021900446
1627832,Fred,VanVleet,1610612761,41,21,8,18,4,4,1,8,1,2,3,11,2,3,5,2,-13,0021900446
200768,Kyle,Lowry,1610612761,43,30,10,21,5,6,5,12,0,6,6,9,2,1,5,0,-10,0021900446
1626178,Rondae,Hollis-Jefferson,1610612761,37,8,2,3,4,6,0,0,3,6,9,6,3,0,0,3,-3,0021900446
1629056,Terence,Davis,1610612761,19,8,3,9,0,0,2,7,0,3,3,2,2,0,1,0,10,0021900446
1628449,Chris,Boucher,1610612761,13,5,1,3,3,4,0,1,2,4,6,0,3,0,1,1,3,0021900446
1626259,Malcolm,Miller,1610612761,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0021900446
1629052,Oshae,Brissett,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
1626169,Stanley,Johnson,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
1629744,Matt,Thomas,1610612761,,,,,,,,,,,,,,,,,,0021900446
203933,T.J.,Warren,1610612754,41,24,10,19,2,3,2,7,2,6,8,6,3,0,1,2,8,0021900446
1627734,Domantas,Sabonis,1610612754,40,12,5,14,2,7,0,0,5,12,17,3,4,0,3,1,6,0021900446
1626167,Myles,Turner,1610612754,36,24,9,12,1,2,5,6,2,5,7,1,2,0,1,3,11,0021900446
203087,Jeremy,Lamb,1610612754,35,12,4,9,2,2,2,4,1,2,3,4,2,4,2,0,19,0021900446
1628988,Aaron,Holiday,1610612754,30,19,7,16,0,0,5,10,0,1,1,10,5,1,2,1,13,0021900446
203200,Justin,Holiday,1610612754,20,3,1,5,0,0,1,4,2,1,3,1,1,1,0,0,-3,0021900446
204456,T.J.,McConnell,1610612754,23,12,5,9,2,2,0,2,0,2,2,4,0,0,1,0,-6,0021900446
1628410,Edmond,Sumner,1610612754,13,6,2,4,1,2,1,2,1,1,2,2,3,0,2,1,-10,0021900446
203926,Doug,McDermott,1610612754,23,8,2,7,2,2,2,7,0,2,2,3,2,1,0,0,-13,0021900446
1629048,Goga,Bitadze,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
1628993,Alize,Johnson,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
1628388,TJ,Leaf,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
203960,JaKarr,Sampson,1610612754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900446
