personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203503,Tony,Snell,1610612765,24,6,2,8,0,0,2,7,0,3,3,3,0,0,0,1,-18,0021900709
1629635,Sekou,Doumbouya,1610612765,7,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,-20,0021900709
203083,Andre,Drummond,1610612765,35,12,5,16,2,6,0,0,6,7,13,4,4,2,5,2,-17,0021900709
1628971,Bruce,Brown,1610612765,17,6,3,5,0,0,0,1,0,3,3,2,2,1,0,0,-17,0021900709
201565,Derrick,Rose,1610612765,30,22,9,15,3,3,1,2,0,6,6,5,0,0,2,0,-10,0021900709
204038,Langston,Galloway,1610612765,24,8,3,4,0,0,2,2,1,0,1,0,3,0,0,0,2,0021900709
202693,Markieff,Morris,1610612765,31,15,7,9,0,0,1,2,0,3,3,4,3,0,3,1,4,0021900709
202704,Reggie,Jackson,1610612765,26,23,8,14,3,5,4,6,1,2,3,5,3,0,2,1,6,0021900709
1629004,Svi,Mykhailiuk,1610612765,19,3,0,2,3,3,0,2,0,1,1,1,2,0,1,0,7,0021900709
1626174,Christian,Wood,1610612765,20,20,5,8,10,11,0,2,1,7,8,1,3,2,2,0,13,0021900709
204025,Tim,Frazier,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900709
1627748,Thon,Maker,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900709
203925,Joe,Harris,1610612751,28,9,4,11,0,0,1,6,0,3,3,2,3,0,1,0,7,0021900709
1627752,Taurean,Prince,1610612751,28,22,9,16,0,0,4,8,1,6,7,1,1,4,0,0,14,0021900709
1628386,Jarrett,Allen,1610612751,27,11,4,7,3,4,0,0,2,4,6,2,3,1,2,4,12,0021900709
202066,Garrett,Temple,1610612751,24,10,3,6,2,2,2,5,0,1,1,5,2,0,1,0,13,0021900709
202681,Kyrie,Irving,1610612751,32,20,7,16,4,4,2,5,3,2,5,5,2,2,4,0,13,0021900709
201163,Wilson,Chandler,1610612751,19,5,1,5,2,3,1,5,0,3,3,1,2,0,0,0,-4,0021900709
201599,DeAndre,Jordan,1610612751,20,4,2,2,0,0,0,0,2,6,8,2,2,0,0,3,-2,0021900709
1627747,Caris,LeVert,1610612751,21,11,4,8,3,4,0,1,0,0,0,1,1,1,0,0,-14,0021900709
203915,Spencer,Dinwiddie,1610612751,29,28,8,13,8,11,4,8,0,3,3,6,2,0,1,0,4,0021900709
1627789,Timothe,Luwawu-Cabarrot,1610612751,6,5,1,1,2,2,1,1,0,1,1,1,1,0,0,0,7,0021900709
1629058,Dzanan,Musa,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900709
1629651,Nicolas,Claxton,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900709
1629066,Rodions,Kurucs,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900709
