personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626259,Malcolm,Miller,1610612761,7,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-6,0021900160
1627783,Pascal,Siakam,1610612761,41,36,15,28,2,3,4,7,1,5,6,3,2,1,4,1,9,0021900160
201188,Marc,Gasol,1610612761,35,9,3,10,0,0,3,5,0,5,5,5,5,0,2,4,6,0021900160
1626181,Norman,Powell,1610612761,27,2,0,6,2,2,0,2,1,6,7,0,1,0,0,2,-3,0021900160
1627832,Fred,VanVleet,1610612761,40,30,10,16,6,6,4,6,0,4,4,7,4,2,2,1,8,0021900160
1628449,Chris,Boucher,1610612761,14,2,1,4,0,0,0,2,3,4,7,1,2,0,0,0,-1,0021900160
1626178,Rondae,Hollis-Jefferson,1610612761,25,16,6,8,4,4,0,0,8,3,11,1,2,1,2,1,10,0021900160
1629744,Matt,Thomas,1610612761,11,2,1,6,0,0,0,3,0,1,1,1,0,0,0,0,-7,0021900160
1629056,Terence,Davis,1610612761,30,15,5,10,2,2,3,6,0,6,6,1,2,0,1,0,19,0021900160
1626169,Stanley,Johnson,1610612761,4,2,1,3,0,0,0,0,1,2,3,0,2,0,0,0,5,0021900160
1629052,Oshae,Brissett,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
1629608,Dewan,Hernandez,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
203918,Rodney,Hood,1610612757,32,25,9,15,2,2,5,10,0,2,2,1,1,0,2,0,-7,0021900160
1629642,Nassir,Little,1610612757,22,7,3,10,0,0,1,5,2,3,5,0,4,1,1,1,0,0021900160
202355,Hassan,Whiteside,1610612757,29,12,6,12,0,0,0,0,5,4,9,3,1,0,1,1,-6,0021900160
203468,CJ,McCollum,1610612757,36,19,8,18,0,1,3,7,1,5,6,4,1,1,1,1,7,0021900160
203081,Damian,Lillard,1610612757,36,9,2,12,3,3,2,7,0,1,1,10,3,0,2,2,-13,0021900160
1629014,Anfernee,Simons,1610612757,27,17,6,11,2,2,3,8,0,1,1,1,1,0,1,0,-8,0021900160
203145,Kent,Bazemore,1610612757,21,7,2,10,1,2,2,8,1,3,4,1,2,0,1,2,-14,0021900160
1627746,Skal,Labissiere,1610612757,18,0,0,3,0,0,0,0,1,8,9,4,0,0,2,0,-2,0021900160
1626209,Mario,Hezonja,1610612757,14,10,2,5,5,6,1,3,1,5,6,0,3,1,1,0,3,0021900160
1629650,Moses,Brown,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
1629658,Jaylen,Hoard,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
201229,Anthony,Tolliver,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
1629018,Gary,Trent Jr.,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900160
