personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628470,Torrey,Craig,1610612743,18,5,2,3,0,1,1,2,0,3,3,0,2,0,0,1,1,0021900737
203924,Jerami,Grant,1610612743,45,14,5,11,2,2,2,6,2,2,4,0,3,1,1,3,-3,0021900737
203999,Nikola,Jokic,1610612743,39,39,16,23,6,7,1,3,0,10,10,11,4,3,2,2,13,0021900737
203115,Will,Barton,1610612743,36,20,7,17,4,5,2,6,2,7,9,5,2,0,1,0,5,0021900737
1628420,Monte,Morris,1610612743,39,19,8,15,1,1,2,7,3,4,7,7,2,1,0,0,2,0021900737
203914,Gary,Harris,1610612743,31,3,1,6,1,2,0,1,0,3,3,1,1,0,2,0,-17,0021900737
1627823,Juancho,Hernangomez,1610612743,11,2,0,3,2,2,0,1,3,2,5,1,2,0,1,0,-12,0021900737
1627736,Malik,Beasley,1610612743,24,12,5,9,0,0,2,5,0,1,1,4,0,1,0,0,-3,0021900737
1629020,Jarred,Vanderbilt,1610612743,5,4,2,2,0,0,0,0,1,0,1,0,2,1,0,1,-4,0021900737
1628408,PJ,Dozier,1610612743,13,5,2,7,1,2,0,1,3,1,4,1,1,0,2,0,-7,0021900737
1628427,Vlatko,Cancar,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900737
203486,Mason,Plumlee,1610612743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900737
203503,Tony,Snell,1610612765,36,13,4,7,2,2,3,5,0,2,2,6,1,0,2,0,4,0021900737
1629635,Sekou,Doumbouya,1610612765,34,17,6,12,3,4,2,5,0,5,5,0,3,0,2,0,-12,0021900737
203083,Andre,Drummond,1610612765,30,21,9,17,3,4,0,0,6,11,17,4,6,0,2,2,-1,0021900737
1629004,Svi,Mykhailiuk,1610612765,35,13,3,9,6,8,1,6,0,1,1,4,3,2,1,0,-2,0021900737
201565,Derrick,Rose,1610612765,12,2,1,3,0,2,0,1,1,0,1,2,0,0,1,0,-4,0021900737
1626174,Christian,Wood,1610612765,16,11,5,10,0,0,1,3,1,3,4,0,2,2,2,0,2,0021900737
202704,Reggie,Jackson,1610612765,34,20,8,18,2,2,2,4,1,2,3,6,2,0,0,0,19,0021900737
1628971,Bruce,Brown,1610612765,37,19,7,10,2,2,3,3,2,8,10,8,5,0,0,0,15,0021900737
204038,Langston,Galloway,1610612765,19,8,3,6,0,0,2,4,0,0,0,2,0,0,0,0,0,0021900737
1627748,Thon,Maker,1610612765,6,4,2,2,0,0,0,0,0,0,0,1,0,0,1,0,4,0021900737
204025,Tim,Frazier,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900737
202693,Markieff,Morris,1610612765,,,,,,,,,,,,,,,,,,0021900737
