personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628970,Miles,Bridges,1610612766,29,11,4,8,2,4,1,4,1,3,4,2,2,1,5,2,-2,0021900574
1629023,P.J.,Washington,1610612766,27,7,2,5,2,2,1,3,0,2,2,1,4,1,3,0,-17,0021900574
202687,Bismack,Biyombo,1610612766,16,8,2,5,4,4,0,0,2,7,9,2,4,1,0,0,-11,0021900574
1628984,Devonte',Graham,1610612766,25,4,2,9,0,0,0,4,0,2,2,5,0,1,5,0,-29,0021900574
1626179,Terry,Rozier,1610612766,31,23,9,14,2,2,3,4,3,2,5,4,1,1,2,0,-13,0021900574
1628407,Dwayne,Bacon,1610612766,18,8,3,4,1,2,1,1,0,1,1,0,1,0,1,0,-8,0021900574
1628370,Malik,Monk,1610612766,13,2,1,4,0,0,0,2,0,1,1,1,1,0,0,0,-16,0021900574
203469,Cody,Zeller,1610612766,16,6,3,9,0,1,0,2,1,0,1,0,0,0,1,0,-10,0021900574
101107,Marvin,Williams,1610612766,15,3,1,3,1,2,0,2,0,2,2,0,2,1,1,1,-20,0021900574
1628998,Cody,Martin,1610612766,14,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,6,0021900574
201587,Nicolas,Batum,1610612766,13,3,1,3,0,0,1,2,0,3,3,0,1,0,0,0,11,0021900574
1626195,Willy,Hernangomez,1610612766,10,15,6,6,2,2,1,1,0,6,6,1,0,0,1,0,12,0021900574
203077,Michael,Kidd-Gilchrist,1610612766,8,2,1,2,0,0,0,0,0,1,1,1,0,0,0,0,12,0021900574
202711,Bojan,Bogdanovic,1610612762,25,16,5,9,2,2,4,8,0,3,3,3,2,0,3,0,20,0021900574
1626220,Royce,O'Neale,1610612762,24,7,2,2,2,2,1,1,2,4,6,3,3,2,1,1,22,0021900574
203497,Rudy,Gobert,1610612762,29,15,6,10,3,4,0,0,2,11,13,3,0,1,1,5,25,0021900574
204060,Joe,Ingles,1610612762,21,11,3,6,2,2,3,5,0,0,0,3,1,1,2,0,18,0021900574
1628378,Donovan,Mitchell,1610612762,22,4,2,9,0,0,0,3,0,1,1,4,3,2,2,0,8,0021900574
1626144,Emmanuel,Mudiay,1610612762,28,10,4,10,0,0,2,5,0,3,3,6,1,1,0,0,8,0021900574
203903,Jordan,Clarkson,1610612762,25,20,8,15,1,2,3,9,1,3,4,2,2,1,1,0,14,0021900574
1627777,Georges,Niang,1610612762,19,15,5,9,0,0,5,9,1,2,3,2,2,0,0,0,-2,0021900574
1629730,Rayjon,Tucker,1610612762,16,2,1,2,0,0,0,0,0,0,0,1,2,1,1,0,-8,0021900574
1628396,Tony,Bradley,1610612762,13,5,2,2,1,2,0,0,3,2,5,1,2,0,2,0,-5,0021900574
202334,Ed,Davis,1610612762,5,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,-3,0021900574
1629752,Juwan,Morgan,1610612762,8,4,2,4,0,0,0,2,0,1,1,0,0,0,1,0,-12,0021900574
