personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626224,Cedi,Osman,1610612739,26,18,6,10,2,2,4,6,1,3,4,3,2,0,1,1,-15,0021900221
201567,Kevin,Love,1610612739,25,8,2,8,4,4,0,3,1,6,7,1,2,0,3,0,-34,0021900221
202684,Tristan,Thompson,1610612739,26,10,5,11,0,1,0,0,3,5,8,4,1,0,0,1,-20,0021900221
1629012,Collin,Sexton,1610612739,31,14,4,12,6,6,0,3,0,2,2,5,2,0,3,0,-18,0021900221
1629636,Darius,Garland,1610612739,33,23,9,16,0,0,5,8,0,1,1,4,0,0,2,0,-17,0021900221
203903,Jordan,Clarkson,1610612739,15,0,0,4,0,0,0,1,1,0,1,1,1,0,0,0,-24,0021900221
1626204,Larry,Nance Jr.,1610612739,20,8,3,4,0,0,2,3,0,0,0,0,2,1,0,0,-26,0021900221
1629645,Kevin,Porter Jr.,1610612739,21,9,4,9,1,1,0,1,0,3,3,2,2,1,0,0,-27,0021900221
203521,Matthew,Dellavedova,1610612739,3,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,-9,0021900221
202688,Brandon,Knight,1610612739,6,1,0,2,1,2,0,2,0,0,0,1,0,0,1,0,-11,0021900221
1628035,Alfonzo,McKinnie,1610612739,12,0,0,2,0,0,0,1,1,1,2,1,1,0,0,1,-2,0021900221
1627790,Ante,Zizic,1610612739,12,7,3,5,1,1,0,0,1,2,3,0,1,1,0,0,-2,0021900221
1629731,Dean,Wade,1610612739,5,3,1,1,0,0,1,1,0,2,2,0,0,0,0,0,-5,0021900221
1627827,Dorian,Finney-Smith,1610612742,22,10,4,6,0,0,2,4,2,4,6,0,0,1,0,0,12,0021900221
204001,Kristaps,Porzingis,1610612742,27,17,7,14,0,0,3,5,1,6,7,0,1,1,1,4,23,0021900221
203939,Dwight,Powell,1610612742,23,6,3,4,0,0,0,1,1,0,1,3,2,0,0,0,8,0021900221
203501,Tim,Hardaway Jr.,1610612742,18,16,6,8,0,0,4,5,0,1,1,4,2,1,0,0,11,0021900221
1629029,Luka,Doncic,1610612742,28,30,11,18,4,4,4,8,0,7,7,14,2,0,2,0,21,0021900221
1628467,Maxi,Kleber,1610612742,18,4,2,4,0,0,0,1,0,5,5,0,1,1,0,1,27,0021900221
1626153,Delon,Wright,1610612742,19,10,4,9,1,2,1,2,3,1,4,2,2,1,0,1,33,0021900221
1628382,Justin,Jackson,1610612742,23,19,7,11,1,1,4,6,1,5,6,0,3,1,0,0,26,0021900221
1628973,Jalen,Brunson,1610612742,11,6,3,5,0,0,0,0,0,3,3,2,1,0,0,0,13,0021900221
1626246,Boban,Marjanovic,1610612742,17,9,4,8,1,2,0,1,2,4,6,1,2,1,0,0,18,0021900221
200826,J.J.,Barea,1610612742,12,12,5,8,0,0,2,3,0,1,1,2,0,1,2,1,2,0021900221
201584,Courtney,Lee,1610612742,8,4,2,3,0,0,0,0,0,1,1,2,2,0,0,0,8,0021900221
1629151,Ryan,Broekhoff,1610612742,8,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,8,0021900221
