personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1626162,Kelly,Oubre Jr.,1610612756,36,15,5,20,4,4,1,6,4,6,10,2,5,1,0,0,-17,0021900739
1628969,Mikal,Bridges,1610612756,30,7,2,8,3,4,0,2,0,3,3,1,3,2,1,2,-2,0021900739
1629028,Deandre,Ayton,1610612756,29,20,10,27,0,0,0,0,8,6,14,2,4,1,2,1,-13,0021900739
1626164,Devin,Booker,1610612756,33,32,9,15,12,13,2,5,0,7,7,6,1,0,5,0,-13,0021900739
1629059,Elie,Okobo,1610612756,26,2,1,4,0,0,0,1,0,1,1,4,4,1,2,0,-20,0021900739
1628975,Jevon,Carter,1610612756,27,15,6,10,0,0,3,5,0,4,4,2,2,3,0,0,-4,0021900739
1627767,Cheick,Diallo,1610612756,25,11,5,9,1,2,0,0,1,6,7,1,3,0,0,0,-12,0021900739
204020,Tyler,Johnson,1610612756,9,0,0,3,0,0,0,1,0,1,1,1,1,0,0,0,2,0021900739
1629745,Tariq,Owens,1610612756,7,2,1,4,0,0,0,1,2,0,2,0,0,0,0,0,-12,0021900739
1629665,Jalen,Lecque,1610612756,10,4,2,3,0,0,0,1,0,0,0,1,1,0,0,0,-6,0021900739
1629607,Jared,Harper,1610612756,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-8,0021900739
203382,Aron,Baynes,1610612756,,,,,,,,,,,,,,,,,,0021900739
201937,Ricky,Rubio,1610612756,,,,,,,,,,,,,,,,,,0021900739
203114,Khris,Middleton,1610612749,32,25,9,15,4,4,3,5,1,7,8,6,2,0,2,1,13,0021900739
203507,Giannis,Antetokounmpo,1610612749,30,30,10,21,9,16,1,5,6,13,19,9,3,1,7,1,3,0021900739
201572,Brook,Lopez,1610612749,32,17,7,16,2,2,1,6,2,2,4,1,4,0,0,8,6,0021900739
202083,Wesley,Matthews,1610612749,13,2,0,3,2,2,0,2,0,1,1,1,4,0,1,0,5,0021900739
202339,Eric,Bledsoe,1610612749,31,12,5,8,0,1,2,3,2,5,7,4,1,0,1,1,14,0021900739
101141,Ersan,Ilyasova,1610612749,14,8,3,9,0,0,2,2,2,2,4,0,4,0,1,0,15,0021900739
1628978,Donte,DiVincenzo,1610612749,22,15,6,12,1,2,2,7,0,2,2,1,3,2,2,0,15,0021900739
1626192,Pat,Connaughton,1610612749,19,8,3,4,0,0,2,3,2,5,7,3,1,0,0,1,11,0021900739
2594,Kyle,Korver,1610612749,18,8,3,5,0,0,2,4,0,1,1,2,1,0,2,0,11,0021900739
201577,Robin,Lopez,1610612749,12,0,0,1,0,0,0,0,1,4,5,3,0,1,0,0,15,0021900739
1628425,Sterling,Brown,1610612749,10,4,2,3,0,0,0,1,0,2,2,0,2,0,0,0,-3,0021900739
1627733,Dragan,Bender,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900739
1628391,D.J.,Wilson,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900739
