personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628384,OG,Anunoby,1610612761,24,2,0,4,2,2,0,2,2,1,3,0,2,0,1,0,3,0021900632
1627783,Pascal,Siakam,1610612761,24,14,6,10,2,2,0,2,0,4,4,3,2,0,4,4,8,0021900632
201188,Marc,Gasol,1610612761,20,4,2,6,0,0,0,4,0,4,4,4,2,2,1,0,7,0021900632
200768,Kyle,Lowry,1610612761,28,28,10,17,3,4,5,8,1,6,7,2,2,1,2,0,4,0021900632
1627832,Fred,VanVleet,1610612761,28,29,11,16,0,0,7,8,0,3,3,2,4,4,1,0,20,0021900632
201586,Serge,Ibaka,1610612761,24,12,5,13,2,2,0,3,0,6,6,3,5,1,2,0,9,0021900632
1626181,Norman,Powell,1610612761,24,20,8,15,3,3,1,5,0,4,4,4,4,2,0,0,12,0021900632
1626178,Rondae,Hollis-Jefferson,1610612761,23,9,3,3,3,4,0,0,2,4,6,4,1,2,1,2,13,0021900632
1627775,Patrick,McCaw,1610612761,21,2,1,1,0,0,0,0,1,0,1,0,1,1,0,3,4,0021900632
1629056,Terence,Davis,1610612761,10,0,0,2,0,0,0,1,0,1,1,1,0,0,2,0,-6,0021900632
1629744,Matt,Thomas,1610612761,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-10,0021900632
1628449,Chris,Boucher,1610612761,3,2,1,2,0,0,0,1,1,1,2,1,0,0,0,0,-6,0021900632
1626169,Stanley,Johnson,1610612761,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-8,0021900632
203952,Andrew,Wiggins,1610612750,36,18,6,14,5,6,1,5,1,9,10,11,2,1,3,0,-13,0021900632
203496,Robert,Covington,1610612750,33,22,8,20,2,2,4,13,1,7,8,1,3,2,1,0,-5,0021900632
1626157,Karl-Anthony,Towns,1610612750,26,12,4,11,3,4,1,7,2,4,6,6,2,0,4,1,-9,0021900632
1629633,Jarrett,Culver,1610612750,30,26,8,16,6,9,4,10,1,3,4,1,3,1,1,2,-12,0021900632
203894,Shabazz,Napier,1610612750,26,2,1,4,0,0,0,2,2,2,4,6,2,1,2,0,-10,0021900632
1629006,Josh,Okogie,1610612750,27,9,3,9,2,2,1,4,0,2,2,1,2,1,1,1,-3,0021900632
203476,Gorgui,Dieng,1610612750,18,12,3,7,4,4,2,3,4,3,7,0,2,1,3,1,-9,0021900632
1629162,Jordan,McLaughlin,1610612750,21,4,2,5,0,0,0,2,0,3,3,5,2,0,1,0,0,0021900632
1628966,Keita,Bates-Diop,1610612750,14,5,2,6,0,0,1,3,0,2,2,2,0,1,1,0,-5,0021900632
1628395,Jordan,Bell,1610612750,2,2,1,1,0,0,0,0,1,2,3,0,0,0,0,0,8,0021900632
1629675,Naz,Reid,1610612750,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8,0021900632
203943,Noah,Vonleh,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900632
