personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
202711,Bojan,Bogdanovic,1610612762,40,26,9,17,5,5,3,8,1,2,3,4,2,0,2,0,-4,0021900616
1626220,Royce,O'Neale,1610612762,36,9,3,4,2,2,1,1,0,5,5,3,6,0,0,2,-5,0021900616
203497,Rudy,Gobert,1610612762,38,17,6,10,5,9,0,0,4,10,14,4,6,0,1,3,3,0021900616
204060,Joe,Ingles,1610612762,39,12,5,11,1,3,1,5,1,4,5,6,5,2,3,0,-3,0021900616
1628378,Donovan,Mitchell,1610612762,42,46,16,34,7,7,7,15,3,3,6,2,2,2,3,0,-4,0021900616
203903,Jordan,Clarkson,1610612762,21,15,5,10,2,2,3,5,0,2,2,0,1,2,1,0,-11,0021900616
1626144,Emmanuel,Mudiay,1610612762,15,3,1,6,1,2,0,1,0,1,1,1,1,2,2,0,6,0021900616
1628396,Tony,Bradley,1610612762,13,2,1,3,0,0,0,0,2,4,6,0,4,1,1,1,-8,0021900616
1627777,Georges,Niang,1610612762,15,0,0,4,0,0,0,3,0,1,1,3,2,0,0,0,0,0021900616
1629730,Rayjon,Tucker,1610612762,3,2,0,1,2,2,0,1,0,0,0,0,0,0,0,0,-4,0021900616
202334,Ed,Davis,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900616
1629752,Juwan,Morgan,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900616
1629625,Justin,Wright-Foreman,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900616
1627742,Brandon,Ingram,1610612740,41,49,15,25,16,20,3,8,1,7,8,6,3,0,4,1,1,0021900616
1629740,Nicolo,Melli,1610612740,25,7,3,6,0,0,1,1,1,3,4,0,2,0,0,0,-18,0021900616
202324,Derrick,Favors,1610612740,36,21,10,12,1,2,0,0,4,7,11,3,3,2,1,3,4,0021900616
1628404,Josh,Hart,1610612740,36,9,3,8,1,2,2,5,1,6,7,0,6,3,1,1,4,0021900616
1628366,Lonzo,Ball,1610612740,42,5,2,12,0,0,1,5,0,4,4,13,3,0,2,2,11,0021900616
1629638,Nickeil,Alexander-Walker,1610612740,16,12,5,11,0,0,2,4,1,0,1,3,2,1,0,1,2,0021900616
1629637,Jaxson,Hayes,1610612740,12,9,3,3,3,4,0,0,0,5,5,2,5,0,1,1,1,0021900616
202734,E'Twaun,Moore,1610612740,28,16,7,11,0,1,2,3,0,2,2,1,3,1,2,0,2,0021900616
1628402,Frank,Jackson,1610612740,25,10,3,5,4,6,0,0,1,2,3,1,0,1,2,0,23,0021900616
1629597,Zylan,Cheatham,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900616
1627982,Josh,Gray,1610612740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900616
1626143,Jahlil,Okafor,1610612740,,,,,,,,,,,,,,,,,,0021900616
200755,JJ,Redick,1610612740,,,,,,,,,,,,,,,,,,0021900616
