personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
202694,Marcus,Morris Sr.,1610612752,36,36,10,18,11,12,5,9,2,8,10,3,3,3,1,0,5,0021900366
203944,Julius,Randle,1610612752,38,24,7,16,7,10,3,4,3,10,13,5,4,0,4,0,13,0021900366
201959,Taj,Gibson,1610612752,13,0,0,1,0,0,0,0,0,4,4,1,0,0,0,1,3,0021900366
1629628,RJ,Barrett,1610612752,46,22,8,16,3,4,3,5,0,10,10,3,5,1,3,1,0,0021900366
1628373,Frank,Ntilikina,1610612752,13,2,1,3,0,0,0,1,0,0,0,1,4,0,4,0,-10,0021900366
203901,Elfrid,Payton,1610612752,29,14,7,14,0,0,0,3,2,2,4,5,2,1,5,0,-1,0021900366
1629011,Mitchell,Robinson,1610612752,29,9,4,7,1,2,0,0,5,4,9,1,3,0,0,3,-4,0021900366
1628995,Kevin,Knox II,1610612752,16,2,1,4,0,0,0,2,0,3,3,1,1,0,0,2,-3,0021900366
1628422,Damyean,Dotson,1610612752,16,0,0,3,0,1,0,2,0,2,2,3,2,0,0,0,15,0021900366
1626171,Bobby,Portis,1610612752,24,15,5,8,4,5,1,3,0,3,3,2,0,0,1,0,-8,0021900366
1629649,Ignas,Brazdeikis,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900366
1628372,Dennis,Smith Jr.,1610612752,,,,,,,,,,,,,,,,,,0021900366
1629019,Allonzo,Trier,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900366
1629672,Eric,Paschall,1610612744,16,5,2,6,1,2,0,1,0,1,1,1,2,0,0,0,-4,0021900366
203110,Draymond,Green,1610612744,39,14,5,11,3,4,1,5,0,10,10,12,2,4,2,0,-10,0021900366
1626161,Willie,Cauley-Stein,1610612744,22,7,3,7,1,2,0,0,2,3,5,0,2,0,0,3,5,0021900366
203922,Glenn,Robinson III,1610612744,35,17,6,14,3,4,2,6,2,2,4,2,4,1,1,0,-7,0021900366
1626156,D'Angelo,Russell,1610612744,35,32,12,27,2,3,6,14,0,3,3,6,5,2,2,0,0,0021900366
1626172,Kevon,Looney,1610612744,5,5,2,2,1,1,0,0,1,0,1,0,1,0,0,0,-9,0021900366
202692,Alec,Burks,1610612744,33,18,6,14,5,5,1,4,1,4,5,2,2,2,2,0,2,0021900366
1629065,Ky,Bowman,1610612744,15,3,1,2,1,2,0,1,0,0,0,0,1,0,0,0,3,0021900366
1627814,Damion,Lee,1610612744,15,6,3,7,0,0,0,3,0,1,1,0,1,0,0,0,9,0021900366
1629016,Omari,Spellman,1610612744,15,3,1,4,1,1,0,2,2,4,6,2,0,0,0,0,10,0021900366
1627737,Marquese,Chriss,1610612744,24,12,4,8,4,6,0,1,6,4,10,2,2,1,1,3,-3,0021900366
1628980,Jacob,Evans,1610612744,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,-6,0021900366
1629673,Jordan,Poole,1610612744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900366
