personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203918,Rodney,Hood,1610612757,33,11,3,7,4,4,1,4,0,3,3,0,2,1,1,1,2,0021900048
201229,Anthony,Tolliver,1610612757,28,5,1,4,2,2,1,4,0,10,10,3,1,1,0,0,8,0021900048
202355,Hassan,Whiteside,1610612757,24,8,4,9,0,0,0,0,1,6,7,1,3,0,2,0,1,0021900048
203468,CJ,McCollum,1610612757,37,27,10,22,4,5,3,6,0,3,3,5,5,0,1,0,3,0021900048
203081,Damian,Lillard,1610612757,38,28,9,28,7,8,3,10,0,9,9,7,3,0,1,2,4,0021900048
1627746,Skal,Labissiere,1610612757,12,10,4,5,2,4,0,0,6,0,6,0,3,0,1,1,-6,0021900048
203145,Kent,Bazemore,1610612757,24,3,1,9,1,2,0,3,1,2,3,1,6,0,2,3,-20,0021900048
1626209,Mario,Hezonja,1610612757,18,8,2,7,2,2,2,5,0,6,6,1,2,1,0,1,-11,0021900048
1629014,Anfernee,Simons,1610612757,21,10,5,9,0,0,0,1,1,1,2,1,2,1,2,0,4,0021900048
1629642,Nassir,Little,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900048
1629018,Gary,Trent Jr.,1610612757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900048
201942,DeMar,DeRozan,1610612759,33,27,10,16,7,9,0,0,1,6,7,0,2,2,5,0,2,0021900048
200746,LaMarcus,Aldridge,1610612759,33,15,6,17,3,4,0,1,2,5,7,3,3,1,1,5,-3,0021900048
1626168,Trey,Lyles,1610612759,24,0,0,2,0,0,0,2,1,7,8,4,2,0,2,0,-3,0021900048
1627854,Bryn,Forbes,1610612759,29,14,4,11,4,4,2,6,0,7,7,0,2,0,0,0,-16,0021900048
1627749,Dejounte,Murray,1610612759,22,7,3,8,1,2,0,1,0,7,7,8,1,1,4,1,-2,0021900048
1628401,Derrick,White,1610612759,25,21,8,11,5,6,0,0,1,4,5,3,4,0,0,0,5,0021900048
201988,Patty,Mills,1610612759,22,12,4,8,1,2,3,6,0,2,2,3,1,1,1,0,13,0021900048
1627751,Jakob,Poeltl,1610612759,12,2,1,1,0,0,0,0,1,2,3,1,2,0,1,1,6,0021900048
200752,Rudy,Gay,1610612759,19,8,2,4,3,4,1,3,1,3,4,1,0,0,3,2,14,0021900048
201158,Marco,Belinelli,1610612759,17,7,3,7,0,1,1,3,0,0,0,2,2,0,1,0,-1,0021900048
201960,DeMarre,Carroll,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900048
1629002,Chimezie,Metu,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900048
1629022,Lonnie,Walker IV,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900048
