personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203501,Tim,Hardaway Jr.,1610612742,35,17,5,14,4,7,3,8,0,2,2,0,1,0,1,0,8,0021900869
1627827,Dorian,Finney-Smith,1610612742,35,14,5,7,2,2,2,4,1,3,4,1,2,2,1,3,13,0021900869
204001,Kristaps,Porzingis,1610612742,29,28,8,14,8,10,4,8,1,11,12,1,4,2,2,3,16,0021900869
203552,Seth,Curry,1610612742,34,7,2,8,1,2,2,4,0,3,3,2,2,2,0,0,22,0021900869
1629029,Luka,Doncic,1610612742,37,26,10,25,3,4,3,11,1,9,10,14,5,1,7,0,14,0021900869
1626153,Delon,Wright,1610612742,19,3,1,3,0,0,1,2,0,0,0,3,2,1,1,1,-10,0021900869
1628467,Maxi,Kleber,1610612742,22,9,3,6,2,5,1,2,1,4,5,0,3,1,1,2,-13,0021900869
200826,J.J.,Barea,1610612742,9,5,2,5,0,0,1,3,0,1,1,2,1,1,2,0,-6,0021900869
203077,Michael,Kidd-Gilchrist,1610612742,11,0,0,1,0,0,0,1,1,4,5,1,0,1,0,0,-10,0021900869
201584,Courtney,Lee,1610612742,4,0,0,3,0,0,0,2,0,1,1,1,0,0,0,0,-4,0021900869
1628382,Justin,Jackson,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900869
1626246,Boban,Marjanovic,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900869
201942,DeMar,DeRozan,1610612759,33,27,9,15,9,9,0,1,2,6,8,9,3,1,2,0,-10,0021900869
1629022,Lonnie,Walker IV,1610612759,27,12,5,9,0,0,2,2,1,2,3,2,4,0,2,3,-16,0021900869
1626168,Trey,Lyles,1610612759,24,6,2,6,1,2,1,2,5,4,9,1,2,0,2,0,-3,0021900869
1627854,Bryn,Forbes,1610612759,22,10,4,9,0,0,2,6,0,0,0,0,3,1,3,0,-20,0021900869
1627749,Dejounte,Murray,1610612759,23,8,3,13,2,2,0,2,2,6,8,2,2,0,2,1,-10,0021900869
1628401,Derrick,White,1610612759,28,9,4,9,1,2,0,3,1,6,7,2,5,1,0,1,6,0021900869
201988,Patty,Mills,1610612759,28,8,3,11,0,0,2,8,0,3,3,2,0,2,1,0,11,0021900869
1627751,Jakob,Poeltl,1610612759,9,5,2,3,1,4,0,0,1,3,4,1,0,0,0,0,-11,0021900869
201158,Marco,Belinelli,1610612759,21,14,5,8,0,0,4,6,1,7,8,1,1,1,1,1,17,0021900869
200752,Rudy,Gay,1610612759,21,4,2,9,0,0,0,3,0,5,5,2,1,2,2,1,6,0021900869
1629234,Drew,Eubanks,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900869
1629640,Keldon,Johnson,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900869
1629677,Luka,Samanic,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900869
