personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
1628970,Miles,Bridges,1610612766,29,2,1,10,0,0,0,4,3,5,8,1,3,0,1,0,-4,0021900083
1629023,P.J.,Washington,1610612766,32,11,5,8,0,0,1,3,1,4,5,2,4,2,1,0,-2,0021900083
203469,Cody,Zeller,1610612766,19,10,4,7,2,4,0,2,4,4,8,0,1,0,1,0,1,0021900083
1628407,Dwayne,Bacon,1610612766,37,25,10,21,5,5,0,2,3,3,6,2,1,2,0,0,15,0021900083
1626179,Terry,Rozier,1610612766,36,20,8,17,4,8,0,4,0,5,5,7,1,0,2,0,11,0021900083
1628984,Devonte',Graham,1610612766,30,4,1,8,2,2,0,3,2,6,8,3,0,1,5,0,6,0021900083
101107,Marvin,Williams,1610612766,24,11,3,7,2,2,3,7,1,2,3,1,1,1,0,0,0,0021900083
1628370,Malik,Monk,1610612766,20,9,4,7,0,0,1,4,1,2,3,2,3,0,1,0,2,0021900083
202687,Bismack,Biyombo,1610612766,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0021900083
1628998,Cody,Martin,1610612766,4,1,0,0,1,2,0,0,1,1,2,0,0,0,0,1,4,0021900083
1626195,Willy,Hernangomez,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900083
203077,Michael,Kidd-Gilchrist,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900083
1628997,Caleb,Martin,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900083
203922,Glenn,Robinson III,1610612744,36,16,6,12,0,0,4,7,3,6,9,3,2,2,2,0,6,0021900083
1629672,Eric,Paschall,1610612744,34,25,10,18,5,8,0,5,0,4,4,2,3,0,1,1,-14,0021900083
1626161,Willie,Cauley-Stein,1610612744,21,8,4,7,0,0,0,0,0,8,8,2,3,1,0,1,6,0021900083
1629673,Jordan,Poole,1610612744,30,5,2,9,1,1,0,2,0,1,1,3,5,0,3,0,-6,0021900083
1629065,Ky,Bowman,1610612744,38,16,6,11,2,2,2,6,1,6,7,4,3,2,2,0,-6,0021900083
1627737,Marquese,Chriss,1610612744,7,0,0,2,0,0,0,0,0,1,1,2,1,0,3,1,-9,0021900083
1627814,Damion,Lee,1610612744,26,13,5,11,0,0,3,6,1,1,2,3,4,0,3,0,-5,0021900083
202692,Alec,Burks,1610612744,24,0,0,3,0,0,0,0,0,4,4,3,0,0,1,1,-4,0021900083
1629016,Omari,Spellman,1610612744,18,4,1,4,2,2,0,2,0,4,4,1,1,0,3,1,2,0021900083
203110,Draymond,Green,1610612744,,,,,,,,,,,,,,,,,,0021900083
1626156,D'Angelo,Russell,1610612744,,,,,,,,,,,,,,,,,,0021900083
