personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
202694,Marcus,Morris Sr.,1610612752,40,29,10,22,5,6,4,8,3,6,9,3,2,1,2,0,7,0021900122
203944,Julius,Randle,1610612752,36,21,7,16,5,8,2,8,1,7,8,4,2,1,4,0,8,0021900122
201959,Taj,Gibson,1610612752,27,12,5,6,2,4,0,0,4,4,8,1,5,1,1,0,-5,0021900122
1629628,RJ,Barrett,1610612752,34,3,1,9,1,6,0,1,0,8,8,4,3,0,1,0,-8,0021900122
1628373,Frank,Ntilikina,1610612752,37,14,5,12,0,0,4,5,2,4,6,4,3,4,1,3,5,0021900122
1626171,Bobby,Portis,1610612752,24,14,5,15,3,5,1,3,4,8,12,1,0,1,1,0,3,0021900122
1628995,Kevin,Knox II,1610612752,14,6,2,4,0,0,2,2,0,3,3,0,0,0,0,0,-1,0021900122
1629019,Allonzo,Trier,1610612752,16,4,1,3,2,2,0,0,0,1,1,2,4,1,1,0,4,0021900122
1628422,Damyean,Dotson,1610612752,6,3,1,2,0,0,1,1,0,1,1,0,1,0,1,0,7,0021900122
1629649,Ignas,Brazdeikis,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900122
201961,Wayne,Ellington,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900122
1627827,Dorian,Finney-Smith,1610612742,21,3,1,4,0,0,1,4,1,2,3,1,1,0,0,0,-3,0021900122
204001,Kristaps,Porzingis,1610612742,35,28,11,22,2,3,4,8,0,9,9,0,6,0,1,5,-4,0021900122
203939,Dwight,Powell,1610612742,27,1,0,1,1,2,0,0,2,3,5,0,3,1,0,0,2,0021900122
201584,Courtney,Lee,1610612742,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0021900122
1629029,Luka,Doncic,1610612742,35,38,13,26,9,9,3,11,1,13,14,10,5,0,8,0,-5,0021900122
203501,Tim,Hardaway Jr.,1610612742,23,14,5,15,1,2,3,10,0,2,2,1,1,0,1,0,-6,0021900122
1628382,Justin,Jackson,1610612742,7,3,1,5,0,0,1,2,1,1,2,0,0,0,0,0,-13,0021900122
1628467,Maxi,Kleber,1610612742,29,8,3,6,0,0,2,5,1,4,5,0,1,1,0,0,-2,0021900122
203552,Seth,Curry,1610612742,12,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0021900122
1626153,Delon,Wright,1610612742,25,2,1,5,0,0,0,2,1,3,4,2,1,0,1,1,-12,0021900122
1628973,Jalen,Brunson,1610612742,16,3,1,4,1,1,0,2,0,3,3,4,0,1,2,0,15,0021900122
200826,J.J.,Barea,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900122
1626246,Boban,Marjanovic,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900122
