personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203109,Jae,Crowder,1610612763,30,2,1,6,0,0,0,4,0,9,9,1,3,2,1,0,12,0021900351
1628991,Jaren,Jackson Jr.,1610612763,29,16,6,14,2,3,2,9,0,3,3,2,5,1,3,3,10,0021900351
202685,Jonas,Valanciunas,1610612763,27,13,5,7,1,3,2,2,1,9,10,4,6,0,3,0,3,0021900351
1628415,Dillon,Brooks,1610612763,30,17,6,12,2,2,3,7,0,3,3,2,3,2,1,0,7,0021900351
1629630,Ja,Morant,1610612763,29,26,8,14,7,8,3,5,0,2,2,7,1,1,2,0,0,0021900351
1628960,Grayson,Allen,1610612763,11,15,6,8,0,0,3,4,0,2,2,0,0,0,2,1,7,0021900351
1626145,Tyus,Jones,1610612763,15,5,2,3,0,0,1,1,0,3,3,7,1,1,0,1,10,0021900351
203524,Solomon,Hill,1610612763,30,3,1,7,0,0,1,5,0,4,4,3,1,3,2,1,-1,0021900351
1629001,De'Anthony,Melton,1610612763,17,7,3,6,1,1,0,1,0,4,4,3,0,2,4,0,0,0021900351
1629741,Marko,Guduric,1610612763,11,2,1,3,0,0,0,2,0,1,1,0,0,1,0,0,-6,0021900351
203998,Bruno,Caboclo,1610612763,6,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,-2,0021900351
203937,Kyle,Anderson,1610612763,,,,,,,,,,,,,,,,,,0021900351
1629139,Yuta,Watanabe,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900351
1629672,Eric,Paschall,1610612744,21,5,2,10,1,1,0,2,1,1,2,0,0,0,2,1,-14,0021900351
203110,Draymond,Green,1610612744,33,16,6,13,3,4,1,3,1,2,3,5,3,1,4,3,-11,0021900351
1626161,Willie,Cauley-Stein,1610612744,24,17,6,9,5,6,0,0,2,6,8,2,2,1,1,2,-8,0021900351
203922,Glenn,Robinson III,1610612744,31,4,2,7,0,0,0,2,0,8,8,0,2,3,0,0,-11,0021900351
1626156,D'Angelo,Russell,1610612744,34,18,6,22,2,4,4,10,1,2,3,7,1,1,3,0,-12,0021900351
1626172,Kevon,Looney,1610612744,10,0,0,2,0,0,0,0,1,2,3,0,2,1,0,0,-6,0021900351
202692,Alec,Burks,1610612744,30,18,4,9,8,8,2,4,2,5,7,6,3,3,3,0,4,0021900351
1629065,Ky,Bowman,1610612744,16,8,3,7,0,0,2,3,0,4,4,1,4,0,0,0,1,0021900351
1629016,Omari,Spellman,1610612744,14,10,3,4,2,2,2,2,0,2,2,1,0,0,1,0,3,0021900351
1628980,Jacob,Evans,1610612744,11,2,1,4,0,0,0,0,0,1,1,1,2,0,1,0,9,0021900351
1627737,Marquese,Chriss,1610612744,12,4,2,6,0,0,0,1,2,3,5,0,2,0,0,0,5,0021900351
1629673,Jordan,Poole,1610612744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900351
