personId,firstName,lastName,teamId,min,points,fgm,fga,ftm,fta,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,gameId
203925,Joe,Harris,1610612751,29,13,4,13,2,2,3,8,0,1,1,1,3,0,2,0,3,0021900236
1627752,Taurean,Prince,1610612751,34,14,6,14,0,0,2,7,1,10,11,5,4,0,2,0,6,0021900236
1628386,Jarrett,Allen,1610612751,31,18,5,9,8,11,0,0,4,6,10,1,2,1,0,0,5,0021900236
203915,Spencer,Dinwiddie,1610612751,35,30,7,17,13,14,3,8,0,4,4,4,2,0,0,0,8,0021900236
202066,Garrett,Temple,1610612751,35,12,4,9,0,1,4,8,0,0,0,0,2,2,0,0,-3,0021900236
1629058,Dzanan,Musa,1610612751,21,5,2,6,0,2,1,3,0,3,3,3,0,1,2,0,6,0021900236
202697,Iman,Shumpert,1610612751,19,5,1,2,2,2,1,2,0,0,0,1,2,1,2,0,-8,0021900236
201599,DeAndre,Jordan,1610612751,16,6,2,3,2,2,0,0,2,3,5,1,1,0,1,1,-1,0021900236
1629033,Theo,Pinson,1610612751,17,0,0,4,0,0,0,2,0,1,1,2,0,1,2,0,-6,0021900236
1629651,Nicolas,Claxton,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900236
1627740,Henry,Ellenson,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900236
1628021,David,Nwaba,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900236
202694,Marcus,Morris Sr.,1610612752,32,26,9,17,1,2,7,8,2,2,4,0,2,1,3,0,-2,0021900236
203944,Julius,Randle,1610612752,31,15,6,10,2,4,1,2,1,7,8,4,2,0,2,0,0,0021900236
201959,Taj,Gibson,1610612752,20,8,4,5,0,1,0,0,4,4,8,1,3,1,0,0,6,0021900236
1628995,Kevin,Knox II,1610612752,17,5,1,4,2,2,1,3,0,3,3,3,4,1,0,1,-5,0021900236
1628373,Frank,Ntilikina,1610612752,31,8,3,11,1,1,1,5,0,3,3,5,3,0,0,0,1,0021900236
1628372,Dennis,Smith Jr.,1610612752,20,10,4,11,0,0,2,4,0,2,2,5,2,1,1,0,-2,0021900236
1629011,Mitchell,Robinson,1610612752,19,6,2,2,2,4,0,0,2,1,3,0,6,0,3,3,-1,0021900236
1626171,Bobby,Portis,1610612752,17,3,1,5,0,0,1,3,0,4,4,1,4,1,4,0,-10,0021900236
201961,Wayne,Ellington,1610612752,28,12,4,8,0,0,4,7,0,3,3,2,2,0,0,0,2,0021900236
1628422,Damyean,Dotson,1610612752,20,8,3,7,1,2,1,3,0,5,5,1,1,1,3,0,1,0021900236
1629628,RJ,Barrett,1610612752,,,,,,,,,,,,,,,,,,0021900236
1629649,Ignas,Brazdeikis,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900236
1629019,Allonzo,Trier,1610612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0021900236
